county,precinct,office,district,party,candidate,votes,failsafe,provisional,absentee_by_mail,failsafe_provisional,early_voting,election_day
Charleston,Awendaw,U.S. House,1,DEM,Mac Deford,19,0,0,0,0,4,15
Charleston,Christ Church,U.S. House,1,DEM,Mac Deford,13,0,0,0,0,5,8
Charleston,Isle Of Palms 1A,U.S. House,1,DEM,Mac Deford,11,0,0,0,0,2,9
Charleston,Isle of Palms 1B,U.S. House,1,DEM,Mac Deford,28,0,0,1,0,6,21
Charleston,Isle of Palms 1C,U.S. House,1,DEM,Mac Deford,37,0,0,2,0,9,26
Charleston,Sullivans Island,U.S. House,1,DEM,Mac Deford,31,0,0,1,0,2,28
Charleston,McClellanville,U.S. House,1,DEM,Mac Deford,33,0,0,4,0,2,27
Charleston,Edisto Island,U.S. House,1,DEM,Mac Deford,32,0,0,3,0,2,27
Charleston,Wadmalaw Island 1,U.S. House,1,DEM,Mac Deford,18,0,0,1,0,5,12
Charleston,Wadmalaw Island 2,U.S. House,1,DEM,Mac Deford,28,0,0,3,0,2,23
Charleston,Kiawah Island,U.S. House,1,DEM,Mac Deford,99,0,0,13,0,17,69
Charleston,Town of Seabrook,U.S. House,1,DEM,Mac Deford,92,0,0,2,0,7,83
Charleston,Folly Beach 1,U.S. House,1,DEM,Mac Deford,35,0,0,1,0,1,33
Charleston,Folly Beach 2,U.S. House,1,DEM,Mac Deford,39,0,0,5,0,2,32
Charleston,Mt. Pleasant 1,U.S. House,1,DEM,Mac Deford,30,0,0,0,0,4,26
Charleston,Mt. Pleasant 2,U.S. House,1,DEM,Mac Deford,22,0,0,0,0,4,18
Charleston,Mt. Pleasant 3,U.S. House,1,DEM,Mac Deford,43,0,0,2,0,3,38
Charleston,Mt. Pleasant 4,U.S. House,1,DEM,Mac Deford,24,0,0,2,0,3,19
Charleston,Mt. Pleasant 5,U.S. House,1,DEM,Mac Deford,21,0,0,2,0,4,15
Charleston,Mt. Pleasant 6,U.S. House,1,DEM,Mac Deford,27,0,0,1,0,3,23
Charleston,Mt. Pleasant 7,U.S. House,1,DEM,Mac Deford,22,0,0,2,0,4,16
Charleston,Mt. Pleasant 8,U.S. House,1,DEM,Mac Deford,17,0,0,0,0,5,12
Charleston,Mt. Pleasant 9,U.S. House,1,DEM,Mac Deford,17,0,0,0,0,5,12
Charleston,Mt. Pleasant 10,U.S. House,1,DEM,Mac Deford,20,0,0,1,0,6,13
Charleston,Mt. Pleasant 11,U.S. House,1,DEM,Mac Deford,33,0,0,0,0,6,27
Charleston,Mt. Pleasant 12,U.S. House,1,DEM,Mac Deford,85,0,0,9,0,18,58
Charleston,Mt. Pleasant 13,U.S. House,1,DEM,Mac Deford,11,0,0,0,0,1,10
Charleston,Mt. Pleasant 14,U.S. House,1,DEM,Mac Deford,17,0,0,0,0,4,13
Charleston,Mt. Pleasant 15,U.S. House,1,DEM,Mac Deford,66,0,0,2,0,6,58
Charleston,Mt. Pleasant 16,U.S. House,1,DEM,Mac Deford,20,0,0,0,0,0,20
Charleston,Mt. Pleasant 17,U.S. House,1,DEM,Mac Deford,49,0,0,3,0,7,39
Charleston,Mt. Pleasant 18,U.S. House,1,DEM,Mac Deford,18,0,0,0,0,4,14
Charleston,Mt. Pleasant 19,U.S. House,1,DEM,Mac Deford,29,0,0,1,0,9,19
Charleston,Mt. Pleasant 20,U.S. House,1,DEM,Mac Deford,44,0,0,2,0,8,34
Charleston,Mt. Pleasant 21,U.S. House,1,DEM,Mac Deford,53,0,0,6,0,20,27
Charleston,Mt. Pleasant 22,U.S. House,1,DEM,Mac Deford,42,0,0,2,0,16,24
Charleston,Mt. Pleasant 23,U.S. House,1,DEM,Mac Deford,33,0,0,2,0,15,16
Charleston,Mt. Pleasant 24,U.S. House,1,DEM,Mac Deford,15,0,0,0,0,8,7
Charleston,Mt. Pleasant 25,U.S. House,1,DEM,Mac Deford,22,0,0,1,0,5,16
Charleston,Mt. Pleasant 26,U.S. House,1,DEM,Mac Deford,17,0,0,1,0,4,12
Charleston,Mt. Pleasant 27,U.S. House,1,DEM,Mac Deford,46,0,0,0,0,8,38
Charleston,Mt. Pleasant 28,U.S. House,1,DEM,Mac Deford,20,0,0,1,0,4,15
Charleston,Mt. Pleasant 29,U.S. House,1,DEM,Mac Deford,5,0,0,1,0,1,3
Charleston,Mt. Pleasant 30,U.S. House,1,DEM,Mac Deford,59,0,0,1,0,13,45
Charleston,Mt. Pleasant 31,U.S. House,1,DEM,Mac Deford,31,0,0,2,0,12,17
Charleston,Mt. Pleasant 32,U.S. House,1,DEM,Mac Deford,39,0,0,2,0,15,22
Charleston,Mt. Pleasant 33,U.S. House,1,DEM,Mac Deford,88,0,0,1,0,40,47
Charleston,Mt. Pleasant 34,U.S. House,1,DEM,Mac Deford,28,0,0,5,0,12,11
Charleston,Mt. Pleasant 35,U.S. House,1,DEM,Mac Deford,111,0,0,9,0,47,55
Charleston,Mt. Pleasant 36,U.S. House,1,DEM,Mac Deford,27,0,0,0,0,7,20
Charleston,Mt. Pleasant 37,U.S. House,1,DEM,Mac Deford,65,0,0,4,0,25,36
Charleston,Mt. Pleasant 38,U.S. House,1,DEM,Mac Deford,36,0,0,3,0,18,15
Charleston,Mt. Pleasant 39,U.S. House,1,DEM,Mac Deford,79,0,0,6,0,41,32
Charleston,James Island 1A,U.S. House,1,DEM,Mac Deford,34,0,0,4,0,2,28
Charleston,James Island 1B,U.S. House,1,DEM,Mac Deford,25,0,0,0,0,8,17
Charleston,James Island 3,U.S. House,1,DEM,Mac Deford,20,0,0,1,0,2,17
Charleston,James Island 5A,U.S. House,1,DEM,Mac Deford,20,0,0,0,0,4,16
Charleston,James Island 5B,U.S. House,1,DEM,Mac Deford,17,0,0,0,0,2,15
Charleston,James Island 6,U.S. House,1,DEM,Mac Deford,32,0,0,0,0,2,30
Charleston,James Island 7,U.S. House,1,DEM,Mac Deford,47,0,0,2,0,15,30
Charleston,James Island 8A,U.S. House,1,DEM,Mac Deford,75,0,0,11,0,26,38
Charleston,James Island 8B,U.S. House,1,DEM,Mac Deford,26,0,0,1,0,7,18
Charleston,James Island 9,U.S. House,1,DEM,Mac Deford,28,0,0,0,0,2,26
Charleston,James Island 10,U.S. House,1,DEM,Mac Deford,26,0,0,0,0,4,22
Charleston,James Island 11,U.S. House,1,DEM,Mac Deford,34,0,0,8,0,2,24
Charleston,James Island 12,U.S. House,1,DEM,Mac Deford,24,0,0,5,0,0,19
Charleston,James Island 13,U.S. House,1,DEM,Mac Deford,28,0,0,3,0,4,21
Charleston,James Island 14,U.S. House,1,DEM,Mac Deford,17,0,0,1,0,3,13
Charleston,James Island 15,U.S. House,1,DEM,Mac Deford,25,0,0,2,0,4,19
Charleston,James Island 17,U.S. House,1,DEM,Mac Deford,19,0,0,4,0,5,10
Charleston,James Island 19,U.S. House,1,DEM,Mac Deford,27,0,0,2,0,3,22
Charleston,James Island 20,U.S. House,1,DEM,Mac Deford,28,0,0,3,0,3,22
Charleston,James Island 22,U.S. House,1,DEM,Mac Deford,26,0,0,1,0,1,24
Charleston,Johns Island 1A,U.S. House,1,DEM,Mac Deford,29,0,0,3,0,8,18
Charleston,Johns Island 1B,U.S. House,1,DEM,Mac Deford,55,0,0,3,0,14,38
Charleston,Johns Island 2,U.S. House,1,DEM,Mac Deford,75,0,0,4,0,19,52
Charleston,Johns Island 3A,U.S. House,1,DEM,Mac Deford,61,0,0,6,0,12,43
Charleston,Johns Island 3B,U.S. House,1,DEM,Mac Deford,37,0,0,0,0,5,32
Charleston,Johns Island 4,U.S. House,1,DEM,Mac Deford,15,0,0,1,0,2,12
Charleston,Failsafe,U.S. House,1,DEM,Mac Deford,0,0,0,0,0,0,0
Charleston,Provisional,U.S. House,1,DEM,Mac Deford,2,0,2,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,1,DEM,Mac Deford,3,0,0,0,3,0,0
Charleston,Awendaw,U.S. House,1,DEM,Michael B Moore,71,0,0,2,0,8,61
Charleston,Christ Church,U.S. House,1,DEM,Michael B Moore,39,0,0,2,0,5,32
Charleston,Isle Of Palms 1A,U.S. House,1,DEM,Michael B Moore,13,0,0,1,0,1,11
Charleston,Isle of Palms 1B,U.S. House,1,DEM,Michael B Moore,21,0,0,0,0,1,20
Charleston,Isle of Palms 1C,U.S. House,1,DEM,Michael B Moore,15,0,0,1,0,3,11
Charleston,Sullivans Island,U.S. House,1,DEM,Michael B Moore,38,0,0,3,0,5,30
Charleston,McClellanville,U.S. House,1,DEM,Michael B Moore,132,0,0,7,0,7,118
Charleston,Edisto Island,U.S. House,1,DEM,Michael B Moore,135,0,0,51,0,16,68
Charleston,Wadmalaw Island 1,U.S. House,1,DEM,Michael B Moore,64,0,0,0,0,18,46
Charleston,Wadmalaw Island 2,U.S. House,1,DEM,Michael B Moore,137,0,0,5,0,33,99
Charleston,Kiawah Island,U.S. House,1,DEM,Michael B Moore,33,0,0,8,0,2,23
Charleston,Town of Seabrook,U.S. House,1,DEM,Michael B Moore,72,0,0,1,0,10,61
Charleston,Folly Beach 1,U.S. House,1,DEM,Michael B Moore,13,0,0,2,0,0,11
Charleston,Folly Beach 2,U.S. House,1,DEM,Michael B Moore,33,0,0,8,0,1,24
Charleston,Mt. Pleasant 1,U.S. House,1,DEM,Michael B Moore,29,0,0,2,0,1,26
Charleston,Mt. Pleasant 2,U.S. House,1,DEM,Michael B Moore,11,0,0,0,0,1,10
Charleston,Mt. Pleasant 3,U.S. House,1,DEM,Michael B Moore,74,0,0,6,0,11,57
Charleston,Mt. Pleasant 4,U.S. House,1,DEM,Michael B Moore,24,0,0,1,0,6,17
Charleston,Mt. Pleasant 5,U.S. House,1,DEM,Michael B Moore,13,0,0,0,0,1,12
Charleston,Mt. Pleasant 6,U.S. House,1,DEM,Michael B Moore,28,0,0,1,0,7,20
Charleston,Mt. Pleasant 7,U.S. House,1,DEM,Michael B Moore,10,0,0,0,0,4,6
Charleston,Mt. Pleasant 8,U.S. House,1,DEM,Michael B Moore,19,0,0,0,0,3,16
Charleston,Mt. Pleasant 9,U.S. House,1,DEM,Michael B Moore,19,0,0,4,0,2,13
Charleston,Mt. Pleasant 10,U.S. House,1,DEM,Michael B Moore,16,0,0,0,0,9,7
Charleston,Mt. Pleasant 11,U.S. House,1,DEM,Michael B Moore,17,0,0,3,0,2,12
Charleston,Mt. Pleasant 12,U.S. House,1,DEM,Michael B Moore,32,0,0,5,0,7,20
Charleston,Mt. Pleasant 13,U.S. House,1,DEM,Michael B Moore,18,0,0,1,0,1,16
Charleston,Mt. Pleasant 14,U.S. House,1,DEM,Michael B Moore,12,0,0,3,0,4,5
Charleston,Mt. Pleasant 15,U.S. House,1,DEM,Michael B Moore,44,0,0,0,0,11,33
Charleston,Mt. Pleasant 16,U.S. House,1,DEM,Michael B Moore,21,0,0,0,0,4,17
Charleston,Mt. Pleasant 17,U.S. House,1,DEM,Michael B Moore,43,0,0,2,0,10,31
Charleston,Mt. Pleasant 18,U.S. House,1,DEM,Michael B Moore,36,0,0,4,0,3,29
Charleston,Mt. Pleasant 19,U.S. House,1,DEM,Michael B Moore,18,0,0,3,0,6,9
Charleston,Mt. Pleasant 20,U.S. House,1,DEM,Michael B Moore,36,0,0,2,0,10,24
Charleston,Mt. Pleasant 21,U.S. House,1,DEM,Michael B Moore,29,0,0,7,0,12,10
Charleston,Mt. Pleasant 22,U.S. House,1,DEM,Michael B Moore,25,0,0,1,0,18,6
Charleston,Mt. Pleasant 23,U.S. House,1,DEM,Michael B Moore,43,0,0,3,0,10,30
Charleston,Mt. Pleasant 24,U.S. House,1,DEM,Michael B Moore,8,0,0,2,0,2,4
Charleston,Mt. Pleasant 25,U.S. House,1,DEM,Michael B Moore,14,0,0,1,0,6,7
Charleston,Mt. Pleasant 26,U.S. House,1,DEM,Michael B Moore,73,0,0,1,0,7,65
Charleston,Mt. Pleasant 27,U.S. House,1,DEM,Michael B Moore,27,0,0,2,0,9,16
Charleston,Mt. Pleasant 28,U.S. House,1,DEM,Michael B Moore,12,0,0,0,0,5,7
Charleston,Mt. Pleasant 29,U.S. House,1,DEM,Michael B Moore,9,0,0,0,0,7,2
Charleston,Mt. Pleasant 30,U.S. House,1,DEM,Michael B Moore,44,0,0,2,0,5,37
Charleston,Mt. Pleasant 31,U.S. House,1,DEM,Michael B Moore,31,0,0,9,0,14,8
Charleston,Mt. Pleasant 32,U.S. House,1,DEM,Michael B Moore,17,0,0,1,0,4,12
Charleston,Mt. Pleasant 33,U.S. House,1,DEM,Michael B Moore,43,0,0,4,0,19,20
Charleston,Mt. Pleasant 34,U.S. House,1,DEM,Michael B Moore,28,0,0,2,0,11,15
Charleston,Mt. Pleasant 35,U.S. House,1,DEM,Michael B Moore,51,0,0,6,0,21,24
Charleston,Mt. Pleasant 36,U.S. House,1,DEM,Michael B Moore,32,0,0,5,0,9,18
Charleston,Mt. Pleasant 37,U.S. House,1,DEM,Michael B Moore,84,0,0,7,0,39,38
Charleston,Mt. Pleasant 38,U.S. House,1,DEM,Michael B Moore,24,0,0,2,0,15,7
Charleston,Mt. Pleasant 39,U.S. House,1,DEM,Michael B Moore,79,0,0,1,0,44,34
Charleston,James Island 1A,U.S. House,1,DEM,Michael B Moore,80,0,0,14,0,4,62
Charleston,James Island 1B,U.S. House,1,DEM,Michael B Moore,130,0,0,10,0,23,97
Charleston,James Island 3,U.S. House,1,DEM,Michael B Moore,111,0,0,8,0,16,87
Charleston,James Island 5A,U.S. House,1,DEM,Michael B Moore,22,0,0,1,0,1,20
Charleston,James Island 5B,U.S. House,1,DEM,Michael B Moore,4,0,0,1,0,2,1
Charleston,James Island 6,U.S. House,1,DEM,Michael B Moore,61,0,0,2,0,13,46
Charleston,James Island 7,U.S. House,1,DEM,Michael B Moore,48,0,0,9,0,10,29
Charleston,James Island 8A,U.S. House,1,DEM,Michael B Moore,55,0,0,10,0,11,34
Charleston,James Island 8B,U.S. House,1,DEM,Michael B Moore,41,0,0,6,0,3,32
Charleston,James Island 9,U.S. House,1,DEM,Michael B Moore,35,0,0,1,0,8,26
Charleston,James Island 10,U.S. House,1,DEM,Michael B Moore,31,0,0,4,0,10,17
Charleston,James Island 11,U.S. House,1,DEM,Michael B Moore,40,0,0,3,0,7,30
Charleston,James Island 12,U.S. House,1,DEM,Michael B Moore,31,0,0,2,0,3,26
Charleston,James Island 13,U.S. House,1,DEM,Michael B Moore,31,0,0,2,0,9,20
Charleston,James Island 14,U.S. House,1,DEM,Michael B Moore,17,0,0,2,0,2,13
Charleston,James Island 15,U.S. House,1,DEM,Michael B Moore,36,0,0,1,0,4,31
Charleston,James Island 17,U.S. House,1,DEM,Michael B Moore,33,0,0,5,0,3,25
Charleston,James Island 19,U.S. House,1,DEM,Michael B Moore,20,0,0,1,0,4,15
Charleston,James Island 20,U.S. House,1,DEM,Michael B Moore,51,0,0,4,0,8,39
Charleston,James Island 22,U.S. House,1,DEM,Michael B Moore,31,0,0,4,0,7,20
Charleston,Johns Island 1A,U.S. House,1,DEM,Michael B Moore,83,0,0,4,0,26,53
Charleston,Johns Island 1B,U.S. House,1,DEM,Michael B Moore,125,0,0,25,0,40,60
Charleston,Johns Island 2,U.S. House,1,DEM,Michael B Moore,94,0,0,7,0,17,70
Charleston,Johns Island 3A,U.S. House,1,DEM,Michael B Moore,94,0,0,8,0,22,64
Charleston,Johns Island 3B,U.S. House,1,DEM,Michael B Moore,82,0,0,23,0,17,42
Charleston,Johns Island 4,U.S. House,1,DEM,Michael B Moore,69,0,0,10,0,21,38
Charleston,Failsafe,U.S. House,1,DEM,Michael B Moore,0,0,0,0,0,0,0
Charleston,Provisional,U.S. House,1,DEM,Michael B Moore,4,0,4,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,1,DEM,Michael B Moore,1,0,0,0,1,0,0
Charleston,Awendaw,U.S. House,1,REP,Nancy Mace,86,0,0,3,0,21,62
Charleston,Christ Church,U.S. House,1,REP,Nancy Mace,70,0,0,6,0,13,51
Charleston,Isle Of Palms 1A,U.S. House,1,REP,Nancy Mace,84,0,0,7,0,7,70
Charleston,Isle of Palms 1B,U.S. House,1,REP,Nancy Mace,92,0,0,1,0,13,78
Charleston,Isle of Palms 1C,U.S. House,1,REP,Nancy Mace,149,0,0,11,0,26,112
Charleston,Sullivans Island,U.S. House,1,REP,Nancy Mace,132,0,0,4,0,7,121
Charleston,McClellanville,U.S. House,1,REP,Nancy Mace,67,0,0,2,0,5,60
Charleston,Edisto Island,U.S. House,1,REP,Nancy Mace,129,0,0,9,0,12,108
Charleston,Wadmalaw Island 1,U.S. House,1,REP,Nancy Mace,40,0,0,3,0,7,30
Charleston,Wadmalaw Island 2,U.S. House,1,REP,Nancy Mace,70,0,0,3,0,3,64
Charleston,Kiawah Island,U.S. House,1,REP,Nancy Mace,177,0,0,13,0,9,155
Charleston,Town of Seabrook,U.S. House,1,REP,Nancy Mace,209,0,0,9,0,3,197
Charleston,Folly Beach 1,U.S. House,1,REP,Nancy Mace,60,0,0,3,0,4,53
Charleston,Folly Beach 2,U.S. House,1,REP,Nancy Mace,82,0,0,4,0,8,70
Charleston,Mt. Pleasant 1,U.S. House,1,REP,Nancy Mace,123,0,0,0,0,17,106
Charleston,Mt. Pleasant 2,U.S. House,1,REP,Nancy Mace,54,0,0,6,0,7,41
Charleston,Mt. Pleasant 3,U.S. House,1,REP,Nancy Mace,127,0,0,4,0,24,99
Charleston,Mt. Pleasant 4,U.S. House,1,REP,Nancy Mace,82,0,0,5,0,11,66
Charleston,Mt. Pleasant 5,U.S. House,1,REP,Nancy Mace,87,0,0,0,0,15,72
Charleston,Mt. Pleasant 6,U.S. House,1,REP,Nancy Mace,88,0,0,4,0,10,74
Charleston,Mt. Pleasant 7,U.S. House,1,REP,Nancy Mace,64,0,0,5,0,8,51
Charleston,Mt. Pleasant 8,U.S. House,1,REP,Nancy Mace,43,0,0,0,0,1,42
Charleston,Mt. Pleasant 9,U.S. House,1,REP,Nancy Mace,71,0,0,5,0,10,56
Charleston,Mt. Pleasant 10,U.S. House,1,REP,Nancy Mace,72,0,0,0,0,10,62
Charleston,Mt. Pleasant 11,U.S. House,1,REP,Nancy Mace,71,0,0,5,0,13,53
Charleston,Mt. Pleasant 12,U.S. House,1,REP,Nancy Mace,121,0,0,9,0,33,79
Charleston,Mt. Pleasant 13,U.S. House,1,REP,Nancy Mace,50,0,0,2,0,11,37
Charleston,Mt. Pleasant 14,U.S. House,1,REP,Nancy Mace,60,0,0,9,0,12,39
Charleston,Mt. Pleasant 15,U.S. House,1,REP,Nancy Mace,198,0,0,11,0,41,146
Charleston,Mt. Pleasant 16,U.S. House,1,REP,Nancy Mace,103,0,0,3,0,17,83
Charleston,Mt. Pleasant 17,U.S. House,1,REP,Nancy Mace,170,0,0,12,0,41,117
Charleston,Mt. Pleasant 18,U.S. House,1,REP,Nancy Mace,123,0,0,0,0,15,108
Charleston,Mt. Pleasant 19,U.S. House,1,REP,Nancy Mace,87,0,0,4,0,16,67
Charleston,Mt. Pleasant 20,U.S. House,1,REP,Nancy Mace,115,0,0,6,0,38,71
Charleston,Mt. Pleasant 21,U.S. House,1,REP,Nancy Mace,114,0,0,8,0,35,71
Charleston,Mt. Pleasant 22,U.S. House,1,REP,Nancy Mace,88,0,0,3,0,21,64
Charleston,Mt. Pleasant 23,U.S. House,1,REP,Nancy Mace,82,0,0,0,0,31,51
Charleston,Mt. Pleasant 24,U.S. House,1,REP,Nancy Mace,52,0,0,2,0,23,27
Charleston,Mt. Pleasant 25,U.S. House,1,REP,Nancy Mace,95,0,0,2,0,26,67
Charleston,Mt. Pleasant 26,U.S. House,1,REP,Nancy Mace,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 27,U.S. House,1,REP,Nancy Mace,182,0,0,2,0,29,151
Charleston,Mt. Pleasant 28,U.S. House,1,REP,Nancy Mace,66,0,0,0,0,8,58
Charleston,Mt. Pleasant 29,U.S. House,1,REP,Nancy Mace,23,0,0,0,0,9,14
Charleston,Mt. Pleasant 30,U.S. House,1,REP,Nancy Mace,200,0,0,9,0,15,176
Charleston,Mt. Pleasant 31,U.S. House,1,REP,Nancy Mace,93,0,0,5,0,32,56
Charleston,Mt. Pleasant 32,U.S. House,1,REP,Nancy Mace,178,0,0,5,0,67,106
Charleston,Mt. Pleasant 33,U.S. House,1,REP,Nancy Mace,320,0,0,17,0,115,188
Charleston,Mt. Pleasant 34,U.S. House,1,REP,Nancy Mace,133,0,0,11,0,59,63
Charleston,Mt. Pleasant 35,U.S. House,1,REP,Nancy Mace,301,0,0,15,0,82,204
Charleston,Mt. Pleasant 36,U.S. House,1,REP,Nancy Mace,91,0,0,0,0,24,67
Charleston,Mt. Pleasant 37,U.S. House,1,REP,Nancy Mace,207,0,0,5,0,73,129
Charleston,Mt. Pleasant 38,U.S. House,1,REP,Nancy Mace,129,0,0,4,0,49,76
Charleston,Mt. Pleasant 39,U.S. House,1,REP,Nancy Mace,388,0,0,11,0,180,197
Charleston,James Island 1A,U.S. House,1,REP,Nancy Mace,116,0,0,5,0,13,98
Charleston,James Island 1B,U.S. House,1,REP,Nancy Mace,24,0,0,5,0,2,17
Charleston,James Island 3,U.S. House,1,REP,Nancy Mace,6,0,0,0,0,0,6
Charleston,James Island 5A,U.S. House,1,REP,Nancy Mace,104,0,0,5,0,23,76
Charleston,James Island 5B,U.S. House,1,REP,Nancy Mace,68,0,0,5,0,4,59
Charleston,James Island 6,U.S. House,1,REP,Nancy Mace,89,0,0,3,0,9,77
Charleston,James Island 7,U.S. House,1,REP,Nancy Mace,97,0,0,2,0,14,81
Charleston,James Island 8A,U.S. House,1,REP,Nancy Mace,80,0,0,20,0,9,51
Charleston,James Island 8B,U.S. House,1,REP,Nancy Mace,75,0,0,6,0,13,56
Charleston,James Island 9,U.S. House,1,REP,Nancy Mace,64,0,0,2,0,8,54
Charleston,James Island 10,U.S. House,1,REP,Nancy Mace,67,0,0,5,0,16,46
Charleston,James Island 11,U.S. House,1,REP,Nancy Mace,123,0,0,13,0,15,95
Charleston,James Island 12,U.S. House,1,REP,Nancy Mace,94,0,0,14,0,15,65
Charleston,James Island 13,U.S. House,1,REP,Nancy Mace,114,0,0,13,0,17,84
Charleston,James Island 14,U.S. House,1,REP,Nancy Mace,62,0,0,3,0,5,54
Charleston,James Island 15,U.S. House,1,REP,Nancy Mace,75,0,0,2,0,6,67
Charleston,James Island 17,U.S. House,1,REP,Nancy Mace,61,0,0,5,0,3,53
Charleston,James Island 19,U.S. House,1,REP,Nancy Mace,54,0,0,0,0,9,45
Charleston,James Island 20,U.S. House,1,REP,Nancy Mace,51,0,0,2,0,6,43
Charleston,James Island 22,U.S. House,1,REP,Nancy Mace,82,0,0,6,0,10,66
Charleston,Johns Island 1A,U.S. House,1,REP,Nancy Mace,174,0,0,6,0,54,114
Charleston,Johns Island 1B,U.S. House,1,REP,Nancy Mace,181,0,0,2,0,30,149
Charleston,Johns Island 2,U.S. House,1,REP,Nancy Mace,285,0,0,5,0,52,228
Charleston,Johns Island 3A,U.S. House,1,REP,Nancy Mace,367,0,0,10,0,60,297
Charleston,Johns Island 3B,U.S. House,1,REP,Nancy Mace,105,0,0,8,0,15,82
Charleston,Johns Island 4,U.S. House,1,REP,Nancy Mace,68,0,0,3,0,5,60
Charleston,Failsafe,U.S. House,1,REP,Nancy Mace,0,0,0,0,0,0,0
Charleston,Provisional,U.S. House,1,REP,Nancy Mace,10,0,10,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,1,REP,Nancy Mace,4,0,0,0,4,0,0
Charleston,Awendaw,U.S. House,1,REP,Catherine Templeton,36,0,0,2,0,9,25
Charleston,Christ Church,U.S. House,1,REP,Catherine Templeton,22,0,0,2,0,2,18
Charleston,Isle Of Palms 1A,U.S. House,1,REP,Catherine Templeton,48,0,0,1,0,4,43
Charleston,Isle of Palms 1B,U.S. House,1,REP,Catherine Templeton,65,0,0,7,0,5,53
Charleston,Isle of Palms 1C,U.S. House,1,REP,Catherine Templeton,104,0,0,8,0,18,78
Charleston,Sullivans Island,U.S. House,1,REP,Catherine Templeton,103,0,0,3,0,12,88
Charleston,McClellanville,U.S. House,1,REP,Catherine Templeton,24,0,0,0,0,5,19
Charleston,Edisto Island,U.S. House,1,REP,Catherine Templeton,35,0,0,2,0,4,29
Charleston,Wadmalaw Island 1,U.S. House,1,REP,Catherine Templeton,32,0,0,4,0,2,26
Charleston,Wadmalaw Island 2,U.S. House,1,REP,Catherine Templeton,32,0,0,2,0,7,23
Charleston,Kiawah Island,U.S. House,1,REP,Catherine Templeton,118,0,0,13,0,12,93
Charleston,Town of Seabrook,U.S. House,1,REP,Catherine Templeton,132,0,0,6,0,8,118
Charleston,Folly Beach 1,U.S. House,1,REP,Catherine Templeton,28,0,0,1,0,2,25
Charleston,Folly Beach 2,U.S. House,1,REP,Catherine Templeton,38,0,0,2,0,4,32
Charleston,Mt. Pleasant 1,U.S. House,1,REP,Catherine Templeton,80,0,0,3,0,9,68
Charleston,Mt. Pleasant 2,U.S. House,1,REP,Catherine Templeton,28,0,0,3,0,5,20
Charleston,Mt. Pleasant 3,U.S. House,1,REP,Catherine Templeton,73,0,0,4,0,10,59
Charleston,Mt. Pleasant 4,U.S. House,1,REP,Catherine Templeton,50,0,0,2,0,5,43
Charleston,Mt. Pleasant 5,U.S. House,1,REP,Catherine Templeton,41,0,0,1,0,2,38
Charleston,Mt. Pleasant 6,U.S. House,1,REP,Catherine Templeton,42,0,0,1,0,2,39
Charleston,Mt. Pleasant 7,U.S. House,1,REP,Catherine Templeton,15,0,0,0,0,3,12
Charleston,Mt. Pleasant 8,U.S. House,1,REP,Catherine Templeton,28,0,0,0,0,5,23
Charleston,Mt. Pleasant 9,U.S. House,1,REP,Catherine Templeton,34,0,0,2,0,4,28
Charleston,Mt. Pleasant 10,U.S. House,1,REP,Catherine Templeton,39,0,0,0,0,8,31
Charleston,Mt. Pleasant 11,U.S. House,1,REP,Catherine Templeton,30,0,0,3,0,5,22
Charleston,Mt. Pleasant 12,U.S. House,1,REP,Catherine Templeton,58,0,0,6,0,8,44
Charleston,Mt. Pleasant 13,U.S. House,1,REP,Catherine Templeton,23,0,0,2,0,2,19
Charleston,Mt. Pleasant 14,U.S. House,1,REP,Catherine Templeton,22,0,0,1,0,3,18
Charleston,Mt. Pleasant 15,U.S. House,1,REP,Catherine Templeton,170,0,0,15,0,26,129
Charleston,Mt. Pleasant 16,U.S. House,1,REP,Catherine Templeton,89,0,0,0,0,19,70
Charleston,Mt. Pleasant 17,U.S. House,1,REP,Catherine Templeton,81,0,0,6,0,21,54
Charleston,Mt. Pleasant 18,U.S. House,1,REP,Catherine Templeton,53,0,0,0,0,12,41
Charleston,Mt. Pleasant 19,U.S. House,1,REP,Catherine Templeton,40,0,0,2,0,10,28
Charleston,Mt. Pleasant 20,U.S. House,1,REP,Catherine Templeton,54,0,0,3,0,22,29
Charleston,Mt. Pleasant 21,U.S. House,1,REP,Catherine Templeton,65,0,0,14,0,13,38
Charleston,Mt. Pleasant 22,U.S. House,1,REP,Catherine Templeton,29,0,0,1,0,7,21
Charleston,Mt. Pleasant 23,U.S. House,1,REP,Catherine Templeton,35,0,0,2,0,11,22
Charleston,Mt. Pleasant 24,U.S. House,1,REP,Catherine Templeton,19,0,0,2,0,7,10
Charleston,Mt. Pleasant 25,U.S. House,1,REP,Catherine Templeton,38,0,0,0,0,9,29
Charleston,Mt. Pleasant 26,U.S. House,1,REP,Catherine Templeton,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 27,U.S. House,1,REP,Catherine Templeton,108,0,0,0,0,26,82
Charleston,Mt. Pleasant 28,U.S. House,1,REP,Catherine Templeton,38,0,0,2,0,7,29
