county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee_by_mail,failsafe_provisional,failsafe
Charleston,North Charleston 8,U.S. House,6,DEM,DEM James E Jim Clyburn,424,279,130,0,15,0,0
Charleston,North Charleston 9,U.S. House,6,DEM,DEM James E Jim Clyburn,628,374,228,0,26,0,0
Charleston,North Charleston 10,U.S. House,6,DEM,DEM James E Jim Clyburn,428,184,235,0,9,0,0
Charleston,North Charleston 11,U.S. House,6,DEM,DEM James E Jim Clyburn,364,213,130,0,21,0,0
Charleston,North Charleston 12,U.S. House,6,DEM,DEM James E Jim Clyburn,452,291,143,0,18,0,0
Charleston,North Charleston 13,U.S. House,6,DEM,DEM James E Jim Clyburn,323,164,148,0,11,0,0
Charleston,North Charleston 14,U.S. House,6,DEM,DEM James E Jim Clyburn,324,199,114,0,11,0,0
Charleston,North Charleston 15,U.S. House,6,DEM,DEM James E Jim Clyburn,505,268,220,0,17,0,0
Charleston,North Charleston 16,U.S. House,6,DEM,DEM James E Jim Clyburn,550,371,171,0,8,0,0
Charleston,North Charleston 17,U.S. House,6,DEM,DEM James E Jim Clyburn,377,217,146,0,14,0,0
Charleston,North Charleston 18,U.S. House,6,DEM,DEM James E Jim Clyburn,580,305,261,0,14,0,0
Charleston,North Charleston 19,U.S. House,6,DEM,DEM James E Jim Clyburn,487,304,167,0,16,0,0
Charleston,North Charleston 20,U.S. House,6,DEM,DEM James E Jim Clyburn,250,154,82,0,14,0,0
Charleston,North Charleston 21,U.S. House,6,DEM,DEM James E Jim Clyburn,464,265,174,0,25,0,0
Charleston,North Charleston 22,U.S. House,6,DEM,DEM James E Jim Clyburn,432,224,194,0,14,0,0
Charleston,North Charleston 23,U.S. House,6,DEM,DEM James E Jim Clyburn,826,527,250,0,49,0,0
Charleston,North Charleston 24,U.S. House,6,DEM,DEM James E Jim Clyburn,976,550,365,0,61,0,0
Charleston,North Charleston 25,U.S. House,6,DEM,DEM James E Jim Clyburn,274,118,146,0,10,0,0
Charleston,North Charleston 26,U.S. House,6,DEM,DEM James E Jim Clyburn,131,57,72,0,2,0,0
Charleston,North Charleston 27,U.S. House,6,DEM,DEM James E Jim Clyburn,351,167,169,0,15,0,0
Charleston,North Charleston 28,U.S. House,6,DEM,DEM James E Jim Clyburn,274,104,159,0,11,0,0
Charleston,North Charleston 29,U.S. House,6,DEM,DEM James E Jim Clyburn,231,108,116,0,7,0,0
Charleston,North Charleston 30,U.S. House,6,DEM,DEM James E Jim Clyburn,799,415,342,0,42,0,0
Charleston,Failsafe,U.S. House,6,DEM,DEM James E Jim Clyburn,18,0,0,0,0,0,18
Charleston,Provisional,U.S. House,6,DEM,DEM James E Jim Clyburn,54,0,0,54,0,0,0
Charleston,Failsafe Provisional,U.S. House,6,DEM,DEM James E Jim Clyburn,23,0,0,0,0,23,0
Charleston,Deer Park 1A,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,Deer Park 1B,U.S. House,6,NON,Write-In,1,0,0,0,1,0,0
Charleston,Deer Park 2A,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,Deer Park 2B,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Deer Park 2C,U.S. House,6,NON,Write-In,3,1,2,0,0,0,0
Charleston,Deer Park 3,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Lincolnville,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,Ladson,U.S. House,6,NON,Write-In,2,1,1,0,0,0,0
Charleston,Charleston 1,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,Charleston 2,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 3,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,Charleston 4,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,Charleston 5,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 6,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,Charleston 7,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 8,U.S. House,6,NON,Write-In,2,0,2,0,0,0,0
Charleston,Charleston 9,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 10,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 11,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,Charleston 12,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 13,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 14,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,Charleston 15,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 16,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 17,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 18,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 19,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,Charleston 20,U.S. House,6,NON,Write-In,2,1,1,0,0,0,0
Charleston,Charleston 21,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 1,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Pauls 2A,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Pauls 2B,U.S. House,6,NON,Write-In,2,1,1,0,0,0,0
Charleston,St. Pauls 3,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 4,U.S. House,6,NON,Write-In,2,2,0,0,0,0,0
Charleston,St. Pauls 5,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 6,U.S. House,6,NON,Write-In,2,1,1,0,0,0,0
Charleston,St. Andrews 1,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 2,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 3,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 4,U.S. House,6,NON,Write-In,2,0,2,0,0,0,0
Charleston,St. Andrews 5,U.S. House,6,NON,Write-In,2,1,1,0,0,0,0
Charleston,St. Andrews 6,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 7,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 8,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 9,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 10,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 11,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 12,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 13,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 14,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 15,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 16,U.S. House,6,NON,Write-In,2,1,1,0,0,0,0
Charleston,St. Andrews 17,U.S. House,6,NON,Write-In,2,1,0,0,1,0,0
Charleston,St. Andrews 18,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 19,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 20,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 21,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 22,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 23,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 24,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 25,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 26,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 27,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 28,U.S. House,6,NON,Write-In,7,2,5,0,0,0,0
Charleston,St. Andrews 29,U.S. House,6,NON,Write-In,3,1,2,0,0,0,0
Charleston,St. Andrews 30,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 31,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 32,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 33,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 34,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 35,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 36,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 37,U.S. House,6,NON,Write-In,3,2,1,0,0,0,0
Charleston,North Charleston 1,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 2,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 3,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 4,U.S. House,6,NON,Write-In,2,1,1,0,0,0,0
Charleston,North Charleston 5,U.S. House,6,NON,Write-In,1,1,0,0,0,0,0
Charleston,North Charleston 6,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 7,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 8,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 9,U.S. House,6,NON,Write-In,2,1,1,0,0,0,0
Charleston,North Charleston 10,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 11,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 12,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 13,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 14,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 15,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,North Charleston 16,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 17,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,North Charleston 18,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,North Charleston 19,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,North Charleston 20,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 21,U.S. House,6,NON,Write-In,2,1,0,0,1,0,0
Charleston,North Charleston 22,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 23,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 24,U.S. House,6,NON,Write-In,2,1,1,0,0,0,0
Charleston,North Charleston 25,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 26,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 27,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,North Charleston 28,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 29,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,North Charleston 30,U.S. House,6,NON,Write-In,1,0,1,0,0,0,0
Charleston,Failsafe,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Provisional,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 3,State Senate,20,LIB,Kendal Ludden,158,98,54,0,6,0,0
Charleston,Charleston 4,State Senate,20,LIB,Kendal Ludden,149,68,77,0,4,0,0
Charleston,Charleston 5,State Senate,20,LIB,Kendal Ludden,135,81,41,0,13,0,0
Charleston,Charleston 6,State Senate,20,LIB,Kendal Ludden,117,71,40,0,6,0,0
Charleston,Charleston 7,State Senate,20,LIB,Kendal Ludden,140,85,43,0,12,0,0
Charleston,Charleston 8,State Senate,20,LIB,Kendal Ludden,113,57,53,0,3,0,0
Charleston,Charleston 9,State Senate,20,LIB,Kendal Ludden,85,46,36,0,3,0,0
Charleston,Charleston 10,State Senate,20,LIB,Kendal Ludden,42,20,22,0,0,0,0
Charleston,Charleston 11,State Senate,20,LIB,Kendal Ludden,148,81,62,0,5,0,0
Charleston,Charleston 12,State Senate,20,LIB,Kendal Ludden,173,103,63,0,7,0,0
Charleston,Charleston 13,State Senate,20,LIB,Kendal Ludden,98,56,40,0,2,0,0
Charleston,Charleston 14,State Senate,20,LIB,Kendal Ludden,106,62,41,0,3,0,0
Charleston,James Island 1B,State Senate,20,LIB,Kendal Ludden,0,0,0,0,0,0,0
Charleston,James Island 6,State Senate,20,LIB,Kendal Ludden,298,225,65,0,8,0,0
Charleston,James Island 7,State Senate,20,LIB,Kendal Ludden,384,283,78,0,23,0,0
Charleston,James Island 8A,State Senate,20,LIB,Kendal Ludden,198,120,38,0,40,0,0
Charleston,James Island 8B,State Senate,20,LIB,Kendal Ludden,303,208,88,0,7,0,0
Charleston,James Island 9,State Senate,20,LIB,Kendal Ludden,305,205,90,0,10,0,0
Charleston,James Island 10,State Senate,20,LIB,Kendal Ludden,295,207,77,0,11,0,0
Charleston,James Island 11,State Senate,20,LIB,Kendal Ludden,373,238,107,0,28,0,0
Charleston,James Island 15,State Senate,20,LIB,Kendal Ludden,302,194,96,0,12,0,0
Charleston,James Island 17,State Senate,20,LIB,Kendal Ludden,330,191,130,0,9,0,0
Charleston,James Island 19,State Senate,20,LIB,Kendal Ludden,312,196,105,0,11,0,0
Charleston,James Island 20,State Senate,20,LIB,Kendal Ludden,275,164,102,0,9,0,0
Charleston,James Island 22,State Senate,20,LIB,Kendal Ludden,265,188,68,0,9,0,0
Charleston,St. Andrews 1,State Senate,20,LIB,Kendal Ludden,83,52,23,0,8,0,0
Charleston,St. Andrews 2,State Senate,20,LIB,Kendal Ludden,171,112,49,0,10,0,0
Charleston,St. Andrews 3,State Senate,20,LIB,Kendal Ludden,159,87,63,0,9,0,0
Charleston,St. Andrews 4,State Senate,20,LIB,Kendal Ludden,276,165,99,0,12,0,0
Charleston,St. Andrews 5,State Senate,20,LIB,Kendal Ludden,279,181,80,0,18,0,0
Charleston,St. Andrews 6,State Senate,20,LIB,Kendal Ludden,225,139,76,0,10,0,0
Charleston,St. Andrews 7,State Senate,20,LIB,Kendal Ludden,313,188,113,0,12,0,0
Charleston,St. Andrews 8,State Senate,20,LIB,Kendal Ludden,74,50,22,0,2,0,0
Charleston,St. Andrews 9,State Senate,20,LIB,Kendal Ludden,56,23,32,0,1,0,0
Charleston,St. Andrews 10,State Senate,20,LIB,Kendal Ludden,136,91,42,0,3,0,0
Charleston,St. Andrews 11,State Senate,20,LIB,Kendal Ludden,162,108,46,0,8,0,0
Charleston,St. Andrews 12,State Senate,20,LIB,Kendal Ludden,153,103,41,0,9,0,0
Charleston,St. Andrews 13,State Senate,20,LIB,Kendal Ludden,182,109,66,0,7,0,0
Charleston,St. Andrews 14,State Senate,20,LIB,Kendal Ludden,189,114,65,0,10,0,0
Charleston,St. Andrews 15,State Senate,20,LIB,Kendal Ludden,101,51,47,0,3,0,0
Charleston,St. Andrews 16,State Senate,20,LIB,Kendal Ludden,222,136,77,0,9,0,0
Charleston,St. Andrews 17,State Senate,20,LIB,Kendal Ludden,273,188,69,0,16,0,0
Charleston,St. Andrews 18,State Senate,20,LIB,Kendal Ludden,165,89,70,0,6,0,0
Charleston,St. Andrews 19,State Senate,20,LIB,Kendal Ludden,13,6,5,0,2,0,0
Charleston,St. Andrews 20,State Senate,20,LIB,Kendal Ludden,314,201,101,0,12,0,0
Charleston,St. Andrews 21,State Senate,20,LIB,Kendal Ludden,117,65,50,0,2,0,0
Charleston,St. Andrews 23,State Senate,20,LIB,Kendal Ludden,121,75,42,0,4,0,0
Charleston,St. Andrews 24,State Senate,20,LIB,Kendal Ludden,123,75,43,0,5,0,0
Charleston,St. Andrews 25,State Senate,20,LIB,Kendal Ludden,173,119,41,0,13,0,0
Charleston,St. Andrews 26,State Senate,20,LIB,Kendal Ludden,213,162,45,0,6,0,0
Charleston,St. Andrews 27,State Senate,20,LIB,Kendal Ludden,682,442,216,0,24,0,0
Charleston,St. Andrews 29,State Senate,20,LIB,Kendal Ludden,580,387,169,0,24,0,0
Charleston,St. Andrews 30,State Senate,20,LIB,Kendal Ludden,283,178,89,0,16,0,0
Charleston,St. Andrews 31,State Senate,20,LIB,Kendal Ludden,209,139,62,0,8,0,0
Charleston,Failsafe,State Senate,20,LIB,Kendal Ludden,1,0,0,0,0,0,1
Charleston,Provisional,State Senate,20,LIB,Kendal Ludden,13,0,0,13,0,0,0
Charleston,Failsafe Provisional,State Senate,20,LIB,Kendal Ludden,0,0,0,0,0,0,0
Charleston,Charleston 3,State Senate,20,DEM,DEM Ed Sutton,382,240,102,0,40,0,0
Charleston,Charleston 4,State Senate,20,DEM,DEM Ed Sutton,372,200,151,0,21,0,0
Charleston,Charleston 5,State Senate,20,DEM,DEM Ed Sutton,320,197,105,0,18,0,0
Charleston,Charleston 6,State Senate,20,DEM,DEM Ed Sutton,422,239,148,0,35,0,0
Charleston,Charleston 7,State Senate,20,DEM,DEM Ed Sutton,450,322,88,0,40,0,0
Charleston,Charleston 8,State Senate,20,DEM,DEM Ed Sutton,477,242,203,0,32,0,0
Charleston,Charleston 9,State Senate,20,DEM,DEM Ed Sutton,291,168,109,0,14,0,0
Charleston,Charleston 10,State Senate,20,DEM,DEM Ed Sutton,168,96,60,0,12,0,0
Charleston,Charleston 11,State Senate,20,DEM,DEM Ed Sutton,456,293,133,0,30,0,0
Charleston,Charleston 12,State Senate,20,DEM,DEM Ed Sutton,663,404,224,0,35,0,0
Charleston,Charleston 13,State Senate,20,DEM,DEM Ed Sutton,534,304,196,0,34,0,0
Charleston,Charleston 14,State Senate,20,DEM,DEM Ed Sutton,391,246,116,0,29,0,0
Charleston,James Island 1B,State Senate,20,DEM,DEM Ed Sutton,3,3,0,0,0,0,0
Charleston,James Island 6,State Senate,20,DEM,DEM Ed Sutton,762,559,145,0,58,0,0
Charleston,James Island 7,State Senate,20,DEM,DEM Ed Sutton,856,661,114,0,81,0,0
Charleston,James Island 8A,State Senate,20,DEM,DEM Ed Sutton,719,503,82,0,134,0,0
Charleston,James Island 8B,State Senate,20,DEM,DEM Ed Sutton,756,543,162,0,51,0,0
Charleston,James Island 9,State Senate,20,DEM,DEM Ed Sutton,550,419,92,0,39,0,0
Charleston,James Island 10,State Senate,20,DEM,DEM Ed Sutton,625,465,118,0,42,0,0
Charleston,James Island 11,State Senate,20,DEM,DEM Ed Sutton,756,538,152,0,66,0,0
Charleston,James Island 15,State Senate,20,DEM,DEM Ed Sutton,666,415,211,0,40,0,0
Charleston,James Island 17,State Senate,20,DEM,DEM Ed Sutton,673,435,195,0,43,0,0
Charleston,James Island 19,State Senate,20,DEM,DEM Ed Sutton,715,471,177,0,67,0,0
Charleston,James Island 20,State Senate,20,DEM,DEM Ed Sutton,639,466,143,0,30,0,0
Charleston,James Island 22,State Senate,20,DEM,DEM Ed Sutton,724,531,133,0,60,0,0
Charleston,St. Andrews 1,State Senate,20,DEM,DEM Ed Sutton,333,251,57,0,25,0,0
Charleston,St. Andrews 2,State Senate,20,DEM,DEM Ed Sutton,517,362,132,0,23,0,0
Charleston,St. Andrews 3,State Senate,20,DEM,DEM Ed Sutton,743,481,221,0,41,0,0
Charleston,St. Andrews 4,State Senate,20,DEM,DEM Ed Sutton,607,422,147,0,38,0,0
Charleston,St. Andrews 5,State Senate,20,DEM,DEM Ed Sutton,666,449,163,0,54,0,0
Charleston,St. Andrews 6,State Senate,20,DEM,DEM Ed Sutton,475,293,158,0,24,0,0
Charleston,St. Andrews 7,State Senate,20,DEM,DEM Ed Sutton,719,460,223,0,36,0,0
Charleston,St. Andrews 8,State Senate,20,DEM,DEM Ed Sutton,440,297,108,0,35,0,0
Charleston,St. Andrews 9,State Senate,20,DEM,DEM Ed Sutton,587,335,223,0,29,0,0
Charleston,St. Andrews 10,State Senate,20,DEM,DEM Ed Sutton,483,340,121,0,22,0,0
Charleston,St. Andrews 11,State Senate,20,DEM,DEM Ed Sutton,419,302,87,0,30,0,0
Charleston,St. Andrews 12,State Senate,20,DEM,DEM Ed Sutton,499,355,102,0,42,0,0
Charleston,St. Andrews 13,State Senate,20,DEM,DEM Ed Sutton,433,290,120,0,23,0,0
Charleston,St. Andrews 14,State Senate,20,DEM,DEM Ed Sutton,600,391,164,0,45,0,0
Charleston,St. Andrews 15,State Senate,20,DEM,DEM Ed Sutton,578,390,146,0,42,0,0
Charleston,St. Andrews 16,State Senate,20,DEM,DEM Ed Sutton,432,308,95,0,29,0,0
Charleston,St. Andrews 17,State Senate,20,DEM,DEM Ed Sutton,616,420,176,0,20,0,0
Charleston,St. Andrews 18,State Senate,20,DEM,DEM Ed Sutton,785,499,253,0,33,0,0
Charleston,St. Andrews 19,State Senate,20,DEM,DEM Ed Sutton,197,129,40,0,28,0,0
Charleston,St. Andrews 20,State Senate,20,DEM,DEM Ed Sutton,991,653,276,0,62,0,0
Charleston,St. Andrews 21,State Senate,20,DEM,DEM Ed Sutton,306,180,111,0,15,0,0
Charleston,St. Andrews 23,State Senate,20,DEM,DEM Ed Sutton,391,275,95,0,21,0,0
Charleston,St. Andrews 24,State Senate,20,DEM,DEM Ed Sutton,532,349,154,0,29,0,0
Charleston,St. Andrews 25,State Senate,20,DEM,DEM Ed Sutton,646,445,163,0,38,0,0
Charleston,St. Andrews 26,State Senate,20,DEM,DEM Ed Sutton,563,430,97,0,36,0,0
Charleston,St. Andrews 27,State Senate,20,DEM,DEM Ed Sutton,1889,1360,419,0,110,0,0
Charleston,St. Andrews 29,State Senate,20,DEM,DEM Ed Sutton,1381,954,323,0,104,0,0
Charleston,St. Andrews 30,State Senate,20,DEM,DEM Ed Sutton,741,516,175,0,50,0,0
Charleston,St. Andrews 31,State Senate,20,DEM,DEM Ed Sutton,431,318,90,0,23,0,0
Charleston,Failsafe,State Senate,20,DEM,DEM Ed Sutton,10,0,0,0,0,0,10
Charleston,Provisional,State Senate,20,DEM,DEM Ed Sutton,38,0,0,38,0,0,0
Charleston,Failsafe Provisional,State Senate,20,DEM,DEM Ed Sutton,0,0,0,0,0,0,0
Charleston,Charleston 3,State Senate,20,NON,Write-In,8,3,3,0,2,0,0
Charleston,Charleston 4,State Senate,20,NON,Write-In,3,2,1,0,0,0,0
Charleston,Charleston 5,State Senate,20,NON,Write-In,2,0,1,0,1,0,0
Charleston,Charleston 6,State Senate,20,NON,Write-In,1,0,0,0,1,0,0
Charleston,Charleston 7,State Senate,20,NON,Write-In,1,0,1,0,0,0,0
Charleston,Charleston 8,State Senate,20,NON,Write-In,2,0,2,0,0,0,0
Charleston,Charleston 9,State Senate,20,NON,Write-In,1,1,0,0,0,0,0
Charleston,Charleston 10,State Senate,20,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 11,State Senate,20,NON,Write-In,4,1,1,0,2,0,0
Charleston,Charleston 12,State Senate,20,NON,Write-In,5,2,2,0,1,0,0
Charleston,Charleston 13,State Senate,20,NON,Write-In,1,1,0,0,0,0,0
Charleston,Charleston 14,State Senate,20,NON,Write-In,6,3,3,0,0,0,0
Charleston,James Island 1B,State Senate,20,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 6,State Senate,20,NON,Write-In,5,3,2,0,0,0,0
Charleston,James Island 7,State Senate,20,NON,Write-In,4,3,1,0,0,0,0
Charleston,James Island 8A,State Senate,20,NON,Write-In,7,4,2,0,1,0,0
Charleston,James Island 8B,State Senate,20,NON,Write-In,4,2,2,0,0,0,0
Charleston,James Island 9,State Senate,20,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 10,State Senate,20,NON,Write-In,4,3,0,0,1,0,0
Charleston,James Island 11,State Senate,20,NON,Write-In,6,3,2,0,1,0,0
Charleston,James Island 15,State Senate,20,NON,Write-In,5,0,4,0,1,0,0
Charleston,James Island 17,State Senate,20,NON,Write-In,8,4,3,0,1,0,0
Charleston,James Island 19,State Senate,20,NON,Write-In,6,3,3,0,0,0,0
Charleston,James Island 20,State Senate,20,NON,Write-In,3,1,0,0,2,0,0
Charleston,James Island 22,State Senate,20,NON,Write-In,7,7,0,0,0,0,0
Charleston,St. Andrews 1,State Senate,20,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 2,State Senate,20,NON,Write-In,3,1,2,0,0,0,0
Charleston,St. Andrews 3,State Senate,20,NON,Write-In,2,1,1,0,0,0,0
Charleston,St. Andrews 4,State Senate,20,NON,Write-In,3,1,2,0,0,0,0
Charleston,St. Andrews 5,State Senate,20,NON,Write-In,4,2,2,0,0,0,0
Charleston,St. Andrews 6,State Senate,20,NON,Write-In,5,1,2,0,2,0,0
Charleston,St. Andrews 7,State Senate,20,NON,Write-In,6,4,2,0,0,0,0
Charleston,St. Andrews 8,State Senate,20,NON,Write-In,5,2,3,0,0,0,0
Charleston,St. Andrews 9,State Senate,20,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 10,State Senate,20,NON,Write-In,3,0,3,0,0,0,0
Charleston,St. Andrews 11,State Senate,20,NON,Write-In,1,0,0,0,1,0,0
Charleston,St. Andrews 12,State Senate,20,NON,Write-In,6,5,1,0,0,0,0
Charleston,St. Andrews 13,State Senate,20,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 14,State Senate,20,NON,Write-In,6,5,1,0,0,0,0
Charleston,St. Andrews 15,State Senate,20,NON,Write-In,3,0,3,0,0,0,0
Charleston,St. Andrews 16,State Senate,20,NON,Write-In,2,1,1,0,0,0,0
Charleston,St. Andrews 17,State Senate,20,NON,Write-In,7,6,1,0,0,0,0
Charleston,St. Andrews 18,State Senate,20,NON,Write-In,4,3,1,0,0,0,0
Charleston,St. Andrews 19,State Senate,20,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 20,State Senate,20,NON,Write-In,9,4,4,0,1,0,0
Charleston,St. Andrews 21,State Senate,20,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 23,State Senate,20,NON,Write-In,3,2,1,0,0,0,0
Charleston,St. Andrews 24,State Senate,20,NON,Write-In,3,3,0,0,0,0,0
Charleston,St. Andrews 25,State Senate,20,NON,Write-In,2,0,2,0,0,0,0
Charleston,St. Andrews 26,State Senate,20,NON,Write-In,4,4,0,0,0,0,0
Charleston,St. Andrews 27,State Senate,20,NON,Write-In,11,8,3,0,0,0,0
Charleston,St. Andrews 29,State Senate,20,NON,Write-In,9,4,5,0,0,0,0
Charleston,St. Andrews 30,State Senate,20,NON,Write-In,5,3,1,0,1,0,0
Charleston,St. Andrews 31,State Senate,20,NON,Write-In,5,4,1,0,0,0,0
Charleston,Failsafe,State Senate,20,NON,Write-In,1,0,0,0,0,0,1
Charleston,Provisional,State Senate,20,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,State Senate,20,NON,Write-In,0,0,0,0,0,0,0
Charleston,Awendaw,State Senate,32,DEM,DEM Ronnie A Sabb,612,273,234,0,105,0,0
Charleston,Christ Church,State Senate,32,DEM,DEM Ronnie A Sabb,406,165,182,0,59,0,0
