county,precinct,office,district,candidate,party,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Greenwood,Lower Lake,President,,Howie Hawkins | Angela Walker,GRN,0,0,0,0,0,0,0
Greenwood,Pinecrest,President,,Howie Hawkins | Angela Walker,GRN,1,0,0,0,0,0,1
Greenwood,Maxwellton Pike,President,,Howie Hawkins | Angela Walker,GRN,2,1,0,0,0,0,1
Greenwood,New Castle,President,,Howie Hawkins | Angela Walker,GRN,1,1,0,0,0,0,0
Greenwood,Rutherford Shoals,President,,Howie Hawkins | Angela Walker,GRN,0,0,0,0,0,0,0
Greenwood,Liberty,President,,Howie Hawkins | Angela Walker,GRN,1,1,0,0,0,0,0
Greenwood,Biltmore Pines,President,,Howie Hawkins | Angela Walker,GRN,2,1,0,0,0,0,1
Greenwood,Marshall Oaks,President,,Howie Hawkins | Angela Walker,GRN,0,0,0,0,0,0,0
Greenwood,Sparrows Grace,President,,Howie Hawkins | Angela Walker,GRN,3,2,0,0,0,1,0
Greenwood,Mountain Laurel,President,,Howie Hawkins | Angela Walker,GRN,4,0,0,0,0,0,4
Greenwood,Allie's Crossing,President,,Howie Hawkins | Angela Walker,GRN,0,0,0,0,0,0,0
Greenwood,Gideon's Way,President,,Howie Hawkins | Angela Walker,GRN,3,0,0,0,0,0,3
Greenwood,Parson's Mill,President,,Howie Hawkins | Angela Walker,GRN,3,1,0,0,0,0,2
Greenwood,Angel Oak's Crossing,President,,Howie Hawkins | Angela Walker,GRN,2,1,0,0,0,0,1
Greenwood,Graham's Glen,President,,Howie Hawkins | Angela Walker,GRN,1,1,0,0,0,0,0
Greenwood,Failsafe,President,,Howie Hawkins | Angela Walker,GRN,1,0,0,0,1,0,0
Greenwood,Provisional,President,,Howie Hawkins | Angela Walker,GRN,0,0,0,0,0,0,0
Greenwood,Failsafe Provisional,President,,Howie Hawkins | Angela Walker,GRN,0,0,0,0,0,0,0
Greenwood,Loblolly Pines,President,,Donald J Trump | Michael R Pence,REP,71,27,0,0,0,6,38
Greenwood,Bee's Ferry,President,,Donald J Trump | Michael R Pence,REP,39,13,0,0,0,3,23
Greenwood,Levi's Knoll,President,,Donald J Trump | Michael R Pence,REP,452,166,0,0,0,40,246
Greenwood,Grandiflora Glen,President,,Donald J Trump | Michael R Pence,REP,387,132,0,0,0,42,213
Greenwood,Ashley River Run,President,,Donald J Trump | Michael R Pence,REP,91,46,0,0,0,9,36
Greenwood,Hope's Ferry,President,,Donald J Trump | Michael R Pence,REP,220,70,0,0,0,31,119
Greenwood,Fairhope Ferry,President,,Donald J Trump | Michael R Pence,REP,234,96,0,0,0,29,109
Greenwood,Pebble Stone Way,President,,Donald J Trump | Michael R Pence,REP,356,87,0,0,0,141,128
Greenwood,Glendale,President,,Donald J Trump | Michael R Pence,REP,425,141,0,0,0,50,234
Greenwood,Harris,President,,Donald J Trump | Michael R Pence,REP,374,137,0,0,0,64,173
Greenwood,Laco,President,,Donald J Trump | Michael R Pence,REP,528,215,0,0,0,36,277
Greenwood,Ninety Six,President,,Donald J Trump | Michael R Pence,REP,370,78,0,0,0,34,258
Greenwood,Ninety Six Mill,President,,Donald J Trump | Michael R Pence,REP,455,73,0,0,0,29,353
Greenwood,Ware Shoals,President,,Donald J Trump | Michael R Pence,REP,235,15,0,0,0,12,208
Greenwood,Hodges,President,,Donald J Trump | Michael R Pence,REP,789,181,0,0,0,62,546
Greenwood,Cokesbury,President,,Donald J Trump | Michael R Pence,REP,354,74,0,0,0,22,258
Greenwood,Coronaca,President,,Donald J Trump | Michael R Pence,REP,791,268,0,0,0,85,438
Greenwood,Greenwood High,President,,Donald J Trump | Michael R Pence,REP,449,175,0,0,0,62,212
Greenwood,Georgetown,President,,Donald J Trump | Michael R Pence,REP,430,194,0,0,0,46,190
Greenwood,Sandridge,President,,Donald J Trump | Michael R Pence,REP,432,76,0,0,0,22,334
Greenwood,Callison,President,,Donald J Trump | Michael R Pence,REP,528,109,0,0,0,35,384
Greenwood,Bradley,President,,Donald J Trump | Michael R Pence,REP,108,14,0,0,0,2,92
Greenwood,Troy,President,,Donald J Trump | Michael R Pence,REP,86,5,0,0,0,1,80
Greenwood,Epworth,President,,Donald J Trump | Michael R Pence,REP,395,71,0,0,0,21,303
Greenwood,Verdery,President,,Donald J Trump | Michael R Pence,REP,379,136,0,0,0,42,201
Greenwood,New Market,President,,Donald J Trump | Michael R Pence,REP,378,107,0,0,0,25,246
Greenwood,Emerald,President,,Donald J Trump | Michael R Pence,REP,98,26,0,0,0,10,62
Greenwood,Airport,President,,Donald J Trump | Michael R Pence,REP,504,184,0,0,0,53,267
Greenwood,Emerald High,President,,Donald J Trump | Michael R Pence,REP,312,104,0,0,0,50,158
Greenwood,Civic Center,President,,Donald J Trump | Michael R Pence,REP,365,115,0,0,0,31,219
Greenwood,Riley,President,,Donald J Trump | Michael R Pence,REP,118,9,0,0,0,7,102
Greenwood,Shoals Junction,President,,Donald J Trump | Michael R Pence,REP,181,8,0,0,0,3,170
Greenwood,Greenwood Mill,President,,Donald J Trump | Michael R Pence,REP,397,124,0,0,0,67,206
Greenwood,Stonewood,President,,Donald J Trump | Michael R Pence,REP,614,195,0,0,0,47,372
Greenwood,Mimosa Crest,President,,Donald J Trump | Michael R Pence,REP,373,140,0,0,0,48,185
Greenwood,Lower Lake,President,,Donald J Trump | Michael R Pence,REP,811,229,0,0,0,108,474
Greenwood,Pinecrest,President,,Donald J Trump | Michael R Pence,REP,413,120,0,0,0,39,254
Greenwood,Maxwellton Pike,President,,Donald J Trump | Michael R Pence,REP,513,173,0,0,0,72,268
Greenwood,New Castle,President,,Donald J Trump | Michael R Pence,REP,562,177,0,0,0,71,314
Greenwood,Rutherford Shoals,President,,Donald J Trump | Michael R Pence,REP,411,50,0,0,0,26,335
Greenwood,Liberty,President,,Donald J Trump | Michael R Pence,REP,268,78,0,0,0,36,154
Greenwood,Biltmore Pines,President,,Donald J Trump | Michael R Pence,REP,524,168,0,0,0,42,314
Greenwood,Marshall Oaks,President,,Donald J Trump | Michael R Pence,REP,90,31,0,0,0,9,50
Greenwood,Sparrows Grace,President,,Donald J Trump | Michael R Pence,REP,885,369,0,0,0,98,418
Greenwood,Mountain Laurel,President,,Donald J Trump | Michael R Pence,REP,211,75,0,0,0,17,119
Greenwood,Allie's Crossing,President,,Donald J Trump | Michael R Pence,REP,487,118,0,0,0,46,323
Greenwood,Gideon's Way,President,,Donald J Trump | Michael R Pence,REP,201,62,0,0,0,27,112
Greenwood,Parson's Mill,President,,Donald J Trump | Michael R Pence,REP,372,124,0,0,0,45,203
Greenwood,Angel Oak's Crossing,President,,Donald J Trump | Michael R Pence,REP,730,299,0,0,0,100,331
Greenwood,Graham's Glen,President,,Donald J Trump | Michael R Pence,REP,511,176,0,0,0,45,290
Greenwood,Failsafe,President,,Donald J Trump | Michael R Pence,REP,59,0,0,0,59,0,0
Greenwood,Provisional,President,,Donald J Trump | Michael R Pence,REP,45,0,0,45,0,0,0
Greenwood,Failsafe Provisional,President,,Donald J Trump | Michael R Pence,REP,20,0,20,0,0,0,0
Greenwood,Loblolly Pines,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Bee's Ferry,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,2,1,0,0,0,0,1
Greenwood,Levi's Knoll,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Grandiflora Glen,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Ashley River Run,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Hope's Ferry,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Fairhope Ferry,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Pebble Stone Way,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Glendale,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Harris,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,1,0,0,0,0,0
Greenwood,Laco,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Ninety Six,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Ninety Six Mill,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Ware Shoals,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,3,1,0,0,0,0,2
Greenwood,Hodges,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Cokesbury,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Coronaca,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Greenwood High,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,0,0,0,0,0,1
Greenwood,Georgetown,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Sandridge,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Callison,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Bradley,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Troy,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Epworth,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Verdery,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,New Market,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Emerald,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,0,0,0,0,0,1
Greenwood,Airport,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,1,0,0,0,0,0
Greenwood,Emerald High,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Civic Center,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,1,0,0,0,0,0
Greenwood,Riley,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Shoals Junction,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Greenwood Mill,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Stonewood,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,0,0,0,0,0,1
Greenwood,Mimosa Crest,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Lower Lake,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,1,0,0,0,0,0
Greenwood,Pinecrest,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,0,0,0,0,0,1
Greenwood,Maxwellton Pike,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,New Castle,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Rutherford Shoals,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Liberty,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,1,0,0,0,0,0
Greenwood,Biltmore Pines,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Marshall Oaks,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,0,0,0,0,0,1
Greenwood,Sparrows Grace,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Mountain Laurel,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Allie's Crossing,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Gideon's Way,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Parson's Mill,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Angel Oak's Crossing,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,1,0,0,0,0,0
Greenwood,Graham's Glen,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,1,0,0,0,0,0,1
Greenwood,Failsafe,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Provisional,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Failsafe Provisional,President,,ALN Roque Rocky De La Fuente | Darcy G Richardson,ALN,0,0,0,0,0,0,0
Greenwood,Loblolly Pines,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,3,2,0,0,0,0,1
Greenwood,Bee's Ferry,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,6,1,0,0,0,0,5
Greenwood,Levi's Knoll,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,20,4,0,0,0,2,14
Greenwood,Grandiflora Glen,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,8,0,0,0,0,1,7
Greenwood,Ashley River Run,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,1,1,0,0,0,0,0
Greenwood,Hope's Ferry,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,12,6,0,0,0,1,5
Greenwood,Fairhope Ferry,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,4,1,0,0,0,0,3
Greenwood,Pebble Stone Way,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,6,2,0,0,0,2,2
Greenwood,Glendale,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,9,2,0,0,0,0,7
Greenwood,Harris,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,1,1,0,0,0,0,0
Greenwood,Laco,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,2,0,0,0,0,0,2
Greenwood,Ninety Six,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,6,1,0,0,0,0,5
Greenwood,Ninety Six Mill,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,7,1,0,0,0,0,6
Greenwood,Ware Shoals,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,3,0,0,0,0,0,3
Greenwood,Hodges,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,11,2,0,0,0,0,9
Greenwood,Cokesbury,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,2,0,0,0,0,0,2
Greenwood,Coronaca,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,6,3,0,0,0,0,3
Greenwood,Greenwood High,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,11,5,0,0,0,1,5
Greenwood,Georgetown,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,11,5,0,0,0,0,6
Greenwood,Sandridge,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,7,1,0,0,0,0,6
Greenwood,Callison,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,4,1,0,0,0,0,3
Greenwood,Bradley,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,3,1,0,0,0,1,1
Greenwood,Troy,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,0,0,0,0,0,0,0
Greenwood,Epworth,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,2,1,0,0,0,0,1
Greenwood,Verdery,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,6,2,0,0,0,0,4
Greenwood,New Market,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,10,1,0,0,0,1,8
Greenwood,Emerald,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,2,0,0,0,0,1,1
Greenwood,Airport,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,13,4,0,0,0,0,9
Greenwood,Emerald High,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,6,1,0,0,0,0,5
Greenwood,Civic Center,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,6,0,0,0,0,1,5
Greenwood,Riley,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,4,0,0,0,0,0,4
Greenwood,Shoals Junction,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,3,0,0,0,0,0,3
Greenwood,Greenwood Mill,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,11,6,0,0,0,0,5
Greenwood,Stonewood,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,5,0,0,0,0,2,3
Greenwood,Mimosa Crest,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,4,2,0,0,0,0,2
Greenwood,Lower Lake,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,5,2,0,0,0,0,3
Greenwood,Pinecrest,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,7,2,0,0,0,1,4
Greenwood,Maxwellton Pike,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,3,0,0,0,0,1,2
Greenwood,New Castle,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,9,2,0,0,0,1,6
Greenwood,Rutherford Shoals,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,2,1,0,0,0,0,1
Greenwood,Liberty,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,8,1,0,0,0,0,7
Greenwood,Biltmore Pines,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,8,1,0,0,0,2,5
Greenwood,Marshall Oaks,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,3,1,0,0,0,0,2
Greenwood,Sparrows Grace,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,10,6,0,0,0,0,4
Greenwood,Mountain Laurel,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,3,0,0,0,0,1,2
Greenwood,Allie's Crossing,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,6,2,0,0,0,0,4
Greenwood,Gideon's Way,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,4,3,0,0,0,0,1
Greenwood,Parson's Mill,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,12,6,0,0,0,0,6
Greenwood,Angel Oak's Crossing,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,14,6,0,0,0,6,2
Greenwood,Graham's Glen,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,7,0,0,0,0,0,7
Greenwood,Failsafe,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,2,0,0,0,2,0,0
Greenwood,Provisional,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,0,0,0,0,0,0,0
Greenwood,Failsafe Provisional,President,,Jo Jorgensen | Jeremy Spike Cohen,LIB,0,0,0,0,0,0,0
Greenwood,Loblolly Pines,President,,Joseph R Biden | Kamala D Harris,DEM,343,148,0,0,0,52,143
Greenwood,Bee's Ferry,President,,Joseph R Biden | Kamala D Harris,DEM,588,227,0,0,0,110,251
Greenwood,Levi's Knoll,President,,Joseph R Biden | Kamala D Harris,DEM,416,186,0,0,0,79,151
Greenwood,Grandiflora Glen,President,,Joseph R Biden | Kamala D Harris,DEM,422,198,0,0,0,64,160
Greenwood,Ashley River Run,President,,Joseph R Biden | Kamala D Harris,DEM,279,151,0,0,0,47,81
Greenwood,Hope's Ferry,President,,Joseph R Biden | Kamala D Harris,DEM,306,147,0,0,0,40,119
Greenwood,Fairhope Ferry,President,,Joseph R Biden | Kamala D Harris,DEM,439,212,0,0,0,72,155
Greenwood,Pebble Stone Way,President,,Joseph R Biden | Kamala D Harris,DEM,257,106,0,0,0,82,69
Greenwood,Glendale,President,,Joseph R Biden | Kamala D Harris,DEM,132,51,0,0,0,27,54
Greenwood,Harris,President,,Joseph R Biden | Kamala D Harris,DEM,216,102,0,0,0,44,70
Greenwood,Laco,President,,Joseph R Biden | Kamala D Harris,DEM,305,137,0,0,0,68,100
Greenwood,Ninety Six,President,,Joseph R Biden | Kamala D Harris,DEM,261,85,0,0,0,49,127
Greenwood,Ninety Six Mill,President,,Joseph R Biden | Kamala D Harris,DEM,80,15,0,0,0,14,51
Greenwood,Ware Shoals,President,,Joseph R Biden | Kamala D Harris,DEM,169,31,0,0,0,26,112
Greenwood,Hodges,President,,Joseph R Biden | Kamala D Harris,DEM,236,90,0,0,0,40,106
Greenwood,Cokesbury,President,,Joseph R Biden | Kamala D Harris,DEM,409,175,0,0,0,83,151
Greenwood,Coronaca,President,,Joseph R Biden | Kamala D Harris,DEM,189,79,0,0,0,48,62
Greenwood,Greenwood High,President,,Joseph R Biden | Kamala D Harris,DEM,263,96,0,0,0,58,109
Greenwood,Georgetown,President,,Joseph R Biden | Kamala D Harris,DEM,289,117,0,0,0,47,125
Greenwood,Sandridge,President,,Joseph R Biden | Kamala D Harris,DEM,77,27,0,0,0,16,34
Greenwood,Callison,President,,Joseph R Biden | Kamala D Harris,DEM,158,44,0,0,0,31,83
Greenwood,Bradley,President,,Joseph R Biden | Kamala D Harris,DEM,59,20,0,0,0,5,34
Greenwood,Troy,President,,Joseph R Biden | Kamala D Harris,DEM,30,4,0,0,0,5,21
Greenwood,Epworth,President,,Joseph R Biden | Kamala D Harris,DEM,94,41,0,0,0,19,34
Greenwood,Verdery,President,,Joseph R Biden | Kamala D Harris,DEM,382,159,0,0,0,96,127
Greenwood,New Market,President,,Joseph R Biden | Kamala D Harris,DEM,267,106,0,0,0,37,124
Greenwood,Emerald,President,,Joseph R Biden | Kamala D Harris,DEM,355,169,0,0,0,54,132
Greenwood,Airport,President,,Joseph R Biden | Kamala D Harris,DEM,245,111,0,0,0,61,73
Greenwood,Emerald High,President,,Joseph R Biden | Kamala D Harris,DEM,106,46,0,0,0,25,35
Greenwood,Civic Center,President,,Joseph R Biden | Kamala D Harris,DEM,497,229,0,0,0,62,206
Greenwood,Riley,President,,Joseph R Biden | Kamala D Harris,DEM,51,9,0,0,0,3,39
Greenwood,Shoals Junction,President,,Joseph R Biden | Kamala D Harris,DEM,56,8,0,0,0,3,45
Greenwood,Greenwood Mill,President,,Joseph R Biden | Kamala D Harris,DEM,164,76,0,0,0,30,58
Greenwood,Stonewood,President,,Joseph R Biden | Kamala D Harris,DEM,133,48,0,0,0,42,43
Greenwood,Mimosa Crest,President,,Joseph R Biden | Kamala D Harris,DEM,262,139,0,0,0,52,71
Greenwood,Lower Lake,President,,Joseph R Biden | Kamala D Harris,DEM,203,68,0,0,0,70,65
Greenwood,Pinecrest,President,,Joseph R Biden | Kamala D Harris,DEM,259,109,0,0,0,40,110
Greenwood,Maxwellton Pike,President,,Joseph R Biden | Kamala D Harris,DEM,122,33,0,0,0,34,55
Greenwood,New Castle,President,,Joseph R Biden | Kamala D Harris,DEM,204,79,0,0,0,37,88
Greenwood,Rutherford Shoals,President,,Joseph R Biden | Kamala D Harris,DEM,171,38,0,0,0,32,101
Greenwood,Liberty,President,,Joseph R Biden | Kamala D Harris,DEM,281,139,0,0,0,29,113
Greenwood,Biltmore Pines,President,,Joseph R Biden | Kamala D Harris,DEM,251,111,0,0,0,40,100
Greenwood,Marshall Oaks,President,,Joseph R Biden | Kamala D Harris,DEM,243,103,0,0,0,23,117
Greenwood,Sparrows Grace,President,,Joseph R Biden | Kamala D Harris,DEM,203,92,0,0,0,36,75
Greenwood,Mountain Laurel,President,,Joseph R Biden | Kamala D Harris,DEM,300,127,0,0,0,33,140
Greenwood,Allie's Crossing,President,,Joseph R Biden | Kamala D Harris,DEM,172,66,0,0,0,36,70
Greenwood,Gideon's Way,President,,Joseph R Biden | Kamala D Harris,DEM,377,192,0,0,0,44,141
Greenwood,Parson's Mill,President,,Joseph R Biden | Kamala D Harris,DEM,272,151,0,0,0,36,85
Greenwood,Angel Oak's Crossing,President,,Joseph R Biden | Kamala D Harris,DEM,273,126,0,0,0,81,66
Greenwood,Graham's Glen,President,,Joseph R Biden | Kamala D Harris,DEM,156,79,0,0,0,29,48
Greenwood,Failsafe,President,,Joseph R Biden | Kamala D Harris,DEM,68,0,0,0,68,0,0
Greenwood,Provisional,President,,Joseph R Biden | Kamala D Harris,DEM,34,0,0,34,0,0,0
Greenwood,Failsafe Provisional,President,,Joseph R Biden | Kamala D Harris,DEM,21,0,21,0,0,0,0
Greenwood,Loblolly Pines,U.S. Senate,,Bill Bledsoe,CON,6,2,0,0,0,0,4
Greenwood,Bee's Ferry,U.S. Senate,,Bill Bledsoe,CON,3,2,0,0,0,0,1
Greenwood,Levi's Knoll,U.S. Senate,,Bill Bledsoe,CON,17,6,0,0,0,1,10
Greenwood,Grandiflora Glen,U.S. Senate,,Bill Bledsoe,CON,10,1,0,0,0,0,9
Greenwood,Ashley River Run,U.S. Senate,,Bill Bledsoe,CON,1,0,0,0,0,0,1
Greenwood,Hope's Ferry,U.S. Senate,,Bill Bledsoe,CON,13,5,0,0,0,1,7
Greenwood,Fairhope Ferry,U.S. Senate,,Bill Bledsoe,CON,4,2,0,0,0,1,1
Greenwood,Pebble Stone Way,U.S. Senate,,Bill Bledsoe,CON,9,3,0,0,0,1,5
Greenwood,Glendale,U.S. Senate,,Bill Bledsoe,CON,7,4,0,0,0,0,3
Greenwood,Harris,U.S. Senate,,Bill Bledsoe,CON,6,2,0,0,0,0,4
Greenwood,Laco,U.S. Senate,,Bill Bledsoe,CON,12,2,0,0,0,0,10
Greenwood,Ninety Six,U.S. Senate,,Bill Bledsoe,CON,8,0,0,0,0,0,8
Greenwood,Ninety Six Mill,U.S. Senate,,Bill Bledsoe,CON,18,4,0,0,0,0,14
Greenwood,Ware Shoals,U.S. Senate,,Bill Bledsoe,CON,7,0,0,0,0,0,7
Greenwood,Hodges,U.S. Senate,,Bill Bledsoe,CON,14,1,0,0,0,0,13
Greenwood,Cokesbury,U.S. Senate,,Bill Bledsoe,CON,13,1,0,0,0,1,11
Greenwood,Coronaca,U.S. Senate,,Bill Bledsoe,CON,10,0,0,0,0,0,10
