county,precinct,office,district,party,candidate,votes,provisional,failsafe,absentee_by_mail,failsafe_provisional,early_voting,election_day
Charleston,St. Andrews 12,U.S. House,6,DEM,DEM James E Jim Clyburn,369,0,0,21,0,193,155
Charleston,St. Andrews 13,U.S. House,6,DEM,DEM James E Jim Clyburn,310,0,0,24,0,124,162
Charleston,St. Andrews 14,U.S. House,6,DEM,DEM James E Jim Clyburn,400,0,0,10,0,169,221
Charleston,St. Andrews 15,U.S. House,6,DEM,DEM James E Jim Clyburn,400,0,0,20,0,200,180
Charleston,St. Andrews 16,U.S. House,6,DEM,DEM James E Jim Clyburn,337,0,0,21,0,167,149
Charleston,St. Andrews 17,U.S. House,6,DEM,DEM James E Jim Clyburn,437,0,0,11,0,229,197
Charleston,St. Andrews 18,U.S. House,6,DEM,DEM James E Jim Clyburn,558,0,0,22,0,260,276
Charleston,ST. ANDREWS 19,U.S. House,6,DEM,DEM James E Jim Clyburn,153,0,0,15,0,75,63
Charleston,St. Andrews 20,U.S. House,6,DEM,DEM James E Jim Clyburn,655,0,0,40,0,303,312
Charleston,St. Andrews 21,U.S. House,6,DEM,DEM James E Jim Clyburn,220,0,0,8,0,97,115
Charleston,St. Andrews 22,U.S. House,6,DEM,DEM James E Jim Clyburn,282,0,0,16,0,140,126
Charleston,St. Andrews 23,U.S. House,6,DEM,DEM James E Jim Clyburn,237,0,0,11,0,131,95
Charleston,St. Andrews 24,U.S. House,6,DEM,DEM James E Jim Clyburn,335,0,0,14,0,151,170
Charleston,St. Andrews 25,U.S. House,6,DEM,DEM James E Jim Clyburn,379,0,0,12,0,205,162
Charleston,St. Andrews 26,U.S. House,6,DEM,DEM James E Jim Clyburn,432,0,0,34,0,244,154
Charleston,St. Andrews 27,U.S. House,6,DEM,DEM James E Jim Clyburn,1300,0,0,66,0,709,525
Charleston,St. Andrews 28,U.S. House,6,DEM,DEM James E Jim Clyburn,900,0,0,52,0,463,385
Charleston,St. Andrews 29,U.S. House,6,DEM,DEM James E Jim Clyburn,823,0,0,51,0,404,368
Charleston,St. Andrews 30,U.S. House,6,DEM,DEM James E Jim Clyburn,491,0,0,24,0,274,193
Charleston,St. Andrews 31,U.S. House,6,DEM,DEM James E Jim Clyburn,317,0,0,22,0,170,125
Charleston,St. Andrews 32,U.S. House,6,DEM,DEM James E Jim Clyburn,285,0,0,11,0,84,190
Charleston,St. Andrews 33,U.S. House,6,DEM,DEM James E Jim Clyburn,199,0,0,8,0,113,78
Charleston,St. Andrews 34,U.S. House,6,DEM,DEM James E Jim Clyburn,611,0,0,34,0,289,288
Charleston,St. Andrews 35,U.S. House,6,DEM,DEM James E Jim Clyburn,434,0,0,23,0,212,199
Charleston,St. Andrews 36,U.S. House,6,DEM,DEM James E Jim Clyburn,428,0,0,29,0,188,211
Charleston,St. Andrews 37,U.S. House,6,DEM,DEM James E Jim Clyburn,1251,0,0,44,0,608,599
Charleston,North Charleston 1,U.S. House,6,DEM,DEM James E Jim Clyburn,263,0,0,4,0,56,203
Charleston,North Charleston 2,U.S. House,6,DEM,DEM James E Jim Clyburn,124,0,0,10,0,55,59
Charleston,North Charleston 3,U.S. House,6,DEM,DEM James E Jim Clyburn,276,0,0,11,0,103,162
Charleston,North Charleston 4,U.S. House,6,DEM,DEM James E Jim Clyburn,368,0,0,12,0,144,212
Charleston,North Charleston 5,U.S. House,6,DEM,DEM James E Jim Clyburn,453,0,0,30,0,143,280
Charleston,North Charleston 6,U.S. House,6,DEM,DEM James E Jim Clyburn,374,0,0,15,0,95,264
Charleston,North Charleston 7,U.S. House,6,DEM,DEM James E Jim Clyburn,258,0,0,7,0,80,171
Charleston,North Charleston 8,U.S. House,6,DEM,DEM James E Jim Clyburn,317,0,0,13,0,152,152
Charleston,North Charleston 9,U.S. House,6,DEM,DEM James E Jim Clyburn,448,0,0,10,0,182,256
Charleston,North Charleston 10,U.S. House,6,DEM,DEM James E Jim Clyburn,291,0,0,7,0,87,197
Charleston,North Charleston 11,U.S. House,6,DEM,DEM James E Jim Clyburn,301,0,0,12,0,130,159
Charleston,North Charleston 12,U.S. House,6,DEM,DEM James E Jim Clyburn,381,0,0,11,0,191,179
Charleston,North Charleston 13,U.S. House,6,DEM,DEM James E Jim Clyburn,210,0,0,4,0,74,132
Charleston,North Charleston 14,U.S. House,6,DEM,DEM James E Jim Clyburn,244,0,0,6,0,112,126
Charleston,North Charleston 15,U.S. House,6,DEM,DEM James E Jim Clyburn,375,0,0,11,0,115,249
Charleston,North Charleston 16,U.S. House,6,DEM,DEM James E Jim Clyburn,397,0,0,1,0,178,218
Charleston,North Charleston 17,U.S. House,6,DEM,DEM James E Jim Clyburn,246,0,0,11,0,93,142
Charleston,North Charleston 18,U.S. House,6,DEM,DEM James E Jim Clyburn,400,0,0,5,0,150,245
Charleston,North Charleston 19,U.S. House,6,DEM,DEM James E Jim Clyburn,337,0,0,7,0,167,163
Charleston,North Charleston 20,U.S. House,6,DEM,DEM James E Jim Clyburn,214,0,0,10,0,93,111
Charleston,North Charleston 21,U.S. House,6,DEM,DEM James E Jim Clyburn,326,0,0,8,0,136,182
Charleston,North Charleston 22,U.S. House,6,DEM,DEM James E Jim Clyburn,283,0,0,10,0,73,200
Charleston,North Charleston 23,U.S. House,6,DEM,DEM James E Jim Clyburn,532,0,0,21,0,226,285
Charleston,North Charleston 24,U.S. House,6,DEM,DEM James E Jim Clyburn,607,0,0,19,0,219,369
Charleston,North Charleston 25,U.S. House,6,DEM,DEM James E Jim Clyburn,192,0,0,4,0,56,132
Charleston,North Charleston 26,U.S. House,6,DEM,DEM James E Jim Clyburn,76,0,0,2,0,16,58
Charleston,North Charleston 27,U.S. House,6,DEM,DEM James E Jim Clyburn,214,0,0,11,0,68,135
Charleston,North Charleston 28,U.S. House,6,DEM,DEM James E Jim Clyburn,144,0,0,5,0,44,95
Charleston,North Charleston 29,U.S. House,6,DEM,DEM James E Jim Clyburn,141,0,0,2,0,50,89
Charleston,North Charleston 30,U.S. House,6,DEM,DEM James E Jim Clyburn,499,0,0,22,0,190,287
Charleston,Failsafe,U.S. House,6,DEM,DEM James E Jim Clyburn,92,0,92,0,0,0,0
Charleston,Provisional,U.S. House,6,DEM,DEM James E Jim Clyburn,73,73,0,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,6,DEM,DEM James E Jim Clyburn,79,0,0,0,79,0,0
Charleston,Deer Park 1A,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Deer Park 1B,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Deer Park 2A,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Deer Park 2B,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Deer Park 2C,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Deer Park 3,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,Lincolnville,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Ladson,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 1,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Charleston 2,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Charleston 3,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,Charleston 4,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 5,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Charleston 6,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 7,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 8,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 9,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Charleston 10,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 11,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 12,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 13,U.S. House,6,NON,Write-In,1,0,0,1,0,0,0
Charleston,Charleston 14,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,Charleston 15,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 16,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,Charleston 17,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Charleston 18,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Charleston 19,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Charleston 20,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,Charleston 21,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 1,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 2A,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Pauls 2B,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,St. Pauls 3,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 4,U.S. House,6,NON,Write-In,3,0,0,1,0,2,0
Charleston,St. Pauls 5,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,St. Pauls 6,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 1,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 2,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 3,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 4,U.S. House,6,NON,Write-In,2,0,0,0,0,0,2
Charleston,St. Andrews 5,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 6,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 7,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 8,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 9,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 10,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 11,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 12,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 13,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,St. Andrews 14,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 15,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 16,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 17,U.S. House,6,NON,Write-In,2,0,0,0,0,1,1
Charleston,St. Andrews 18,U.S. House,6,NON,Write-In,2,0,0,0,0,1,1
Charleston,ST. ANDREWS 19,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 20,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 21,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 22,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 23,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 24,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 25,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,St. Andrews 26,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 27,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 28,U.S. House,6,NON,Write-In,5,0,0,0,0,3,2
Charleston,St. Andrews 29,U.S. House,6,NON,Write-In,2,0,0,0,0,1,1
Charleston,St. Andrews 30,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 31,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 32,U.S. House,6,NON,Write-In,2,0,0,0,0,0,2
Charleston,St. Andrews 33,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 34,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 35,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 36,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 37,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 1,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 2,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 3,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 4,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,North Charleston 5,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,North Charleston 6,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 7,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 8,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 9,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,North Charleston 10,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 11,U.S. House,6,NON,Write-In,1,0,0,0,0,1,0
Charleston,North Charleston 12,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 13,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 14,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 15,U.S. House,6,NON,Write-In,3,0,0,1,0,0,2
Charleston,North Charleston 16,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 17,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,North Charleston 18,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 19,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 20,U.S. House,6,NON,Write-In,6,0,0,0,0,4,2
Charleston,North Charleston 21,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,North Charleston 22,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,North Charleston 23,U.S. House,6,NON,Write-In,1,0,0,0,0,0,1
Charleston,North Charleston 24,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 25,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 26,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 27,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 28,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 29,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 30,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Provisional,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,6,NON,Write-In,0,0,0,0,0,0,0
Charleston,Awendaw,U.S. House,1,REP,REP Nancy Mace,430,0,0,15,0,101,314
Charleston,Christ Church,U.S. House,1,REP,REP Nancy Mace,332,0,0,9,0,94,229
Charleston,Isle Of Palms 1A,U.S. House,1,REP,REP Nancy Mace,399,0,0,13,0,63,323
Charleston,Isle of Palms 1B,U.S. House,1,REP,REP Nancy Mace,503,0,0,11,0,86,406
Charleston,Isle of Palms 1C,U.S. House,1,REP,REP Nancy Mace,735,0,0,51,0,215,469
Charleston,Sullivans Island,U.S. House,1,REP,REP Nancy Mace,547,0,0,23,0,134,390
Charleston,McClellanville,U.S. House,1,REP,REP Nancy Mace,368,0,0,10,0,76,282
Charleston,Edisto Island,U.S. House,1,REP,REP Nancy Mace,572,0,0,31,0,166,375
Charleston,Wadmalaw Island 1,U.S. House,1,REP,REP Nancy Mace,298,0,0,15,0,141,142
Charleston,Wadmalaw Island 2,U.S. House,1,REP,REP Nancy Mace,257,0,0,14,0,112,131
Charleston,Kiawah Island,U.S. House,1,REP,REP Nancy Mace,817,0,0,62,0,290,465
Charleston,Town of Seabrook,U.S. House,1,REP,REP Nancy Mace,895,0,0,45,0,222,628
Charleston,Folly Beach 1,U.S. House,1,REP,REP Nancy Mace,293,0,0,8,0,71,214
Charleston,Folly Beach 2,U.S. House,1,REP,REP Nancy Mace,340,0,0,16,0,102,222
Charleston,Mt. Pleasant 1,U.S. House,1,REP,REP Nancy Mace,500,0,0,15,0,144,341
Charleston,Mt. Pleasant 2,U.S. House,1,REP,REP Nancy Mace,302,0,0,19,0,112,171
Charleston,Mt. Pleasant 3,U.S. House,1,REP,REP Nancy Mace,496,0,0,20,0,212,264
Charleston,Mt. Pleasant 4,U.S. House,1,REP,REP Nancy Mace,452,0,0,14,0,168,270
Charleston,Mt. Pleasant 5,U.S. House,1,REP,REP Nancy Mace,415,0,0,19,0,149,247
Charleston,Mt. Pleasant 6,U.S. House,1,REP,REP Nancy Mace,590,0,0,20,0,223,347
Charleston,Mt. Pleasant 7,U.S. House,1,REP,REP Nancy Mace,281,0,0,14,0,86,181
Charleston,Mt. Pleasant 8,U.S. House,1,REP,REP Nancy Mace,291,0,0,7,0,103,181
Charleston,Mt. Pleasant 9,U.S. House,1,REP,REP Nancy Mace,373,0,0,17,0,145,211
Charleston,Mt. Pleasant 10,U.S. House,1,REP,REP Nancy Mace,408,0,0,11,0,138,259
Charleston,Mt. Pleasant 11,U.S. House,1,REP,REP Nancy Mace,454,0,0,14,0,175,265
Charleston,Mt. Pleasant 12,U.S. House,1,REP,REP Nancy Mace,743,0,0,44,0,310,389
Charleston,Mt. Pleasant 13,U.S. House,1,REP,REP Nancy Mace,249,0,0,8,0,103,138
Charleston,Mt. Pleasant 14,U.S. House,1,REP,REP Nancy Mace,333,0,0,12,0,118,203
Charleston,Mt. Pleasant 15,U.S. House,1,REP,REP Nancy Mace,831,0,0,33,0,355,443
Charleston,Mt. Pleasant 16,U.S. House,1,REP,REP Nancy Mace,363,0,0,15,0,131,217
Charleston,Mt. Pleasant 17,U.S. House,1,REP,REP Nancy Mace,934,0,0,26,0,503,405
Charleston,Mt. Pleasant 18,U.S. House,1,REP,REP Nancy Mace,505,0,0,17,0,176,312
Charleston,Mt. Pleasant 19,U.S. House,1,REP,REP Nancy Mace,564,0,0,15,0,202,347
Charleston,Mt. Pleasant 20,U.S. House,1,REP,REP Nancy Mace,476,0,0,29,0,224,223
Charleston,Mt. Pleasant 21,U.S. House,1,REP,REP Nancy Mace,560,0,0,62,0,277,221
Charleston,Mt. Pleasant 22,U.S. House,1,REP,REP Nancy Mace,550,0,0,25,0,230,295
Charleston,Mt. Pleasant 23,U.S. House,1,REP,REP Nancy Mace,542,0,0,19,0,193,330
Charleston,Mt. Pleasant 24,U.S. House,1,REP,REP Nancy Mace,268,0,0,12,0,100,156
Charleston,Mt. Pleasant 25,U.S. House,1,REP,REP Nancy Mace,430,0,0,19,0,208,203
Charleston,Mt. Pleasant 26,U.S. House,1,REP,REP Nancy Mace,7,0,0,0,0,2,5
Charleston,Mt. Pleasant 27,U.S. House,1,REP,REP Nancy Mace,1097,0,0,21,0,492,584
Charleston,Mt. Pleasant 28,U.S. House,1,REP,REP Nancy Mace,408,0,0,6,0,174,228
Charleston,Mt. Pleasant 29,U.S. House,1,REP,REP Nancy Mace,131,0,0,7,0,74,50
Charleston,Mt. Pleasant 30,U.S. House,1,REP,REP Nancy Mace,821,0,0,16,0,204,601
Charleston,Mt. Pleasant 31,U.S. House,1,REP,REP Nancy Mace,596,0,0,22,0,257,317
Charleston,Mt. Pleasant 32,U.S. House,1,REP,REP Nancy Mace,1073,0,0,41,0,436,596
Charleston,Mt. Pleasant 33,U.S. House,1,REP,REP Nancy Mace,1898,0,0,70,0,764,1064
Charleston,Mt. Pleasant 34,U.S. House,1,REP,REP Nancy Mace,689,0,0,35,0,273,381
Charleston,Mt. Pleasant 35,U.S. House,1,REP,REP Nancy Mace,1928,0,0,51,0,704,1173
Charleston,Mt. Pleasant 36,U.S. House,1,REP,REP Nancy Mace,497,0,0,9,0,159,329
Charleston,Mt. Pleasant 37,U.S. House,1,REP,REP Nancy Mace,1183,0,0,38,0,458,687
Charleston,Mt. Pleasant 38,U.S. House,1,REP,REP Nancy Mace,745,0,0,34,0,313,398
Charleston,Mt. Pleasant 39,U.S. House,1,REP,REP Nancy Mace,1847,0,0,65,0,663,1119
Charleston,James Island 1A,U.S. House,1,REP,REP Nancy Mace,510,0,0,17,0,255,238
Charleston,James Island 1B,U.S. House,1,REP,REP Nancy Mace,122,0,0,7,0,62,53
Charleston,James Island 3,U.S. House,1,REP,REP Nancy Mace,61,0,0,4,0,20,37
Charleston,James Island 5A,U.S. House,1,REP,REP Nancy Mace,510,0,0,38,0,269,203
Charleston,James Island 5B,U.S. House,1,REP,REP Nancy Mace,307,0,0,22,0,154,131
Charleston,James Island 6,U.S. House,1,REP,REP Nancy Mace,418,0,0,10,0,212,196
Charleston,James Island 7,U.S. House,1,REP,REP Nancy Mace,554,0,0,20,0,305,229
Charleston,James Island 8A,U.S. House,1,REP,REP Nancy Mace,347,0,0,115,0,139,93
Charleston,James Island 8B,U.S. House,1,REP,REP Nancy Mace,379,0,0,21,0,170,188
Charleston,James Island 9,U.S. House,1,REP,REP Nancy Mace,366,0,0,14,0,154,198
Charleston,James Island 10,U.S. House,1,REP,REP Nancy Mace,410,0,0,18,0,197,195
Charleston,James Island 11,U.S. House,1,REP,REP Nancy Mace,561,0,0,43,0,226,292
Charleston,James Island 12,U.S. House,1,REP,REP Nancy Mace,456,0,0,36,0,227,193
Charleston,James Island 13,U.S. House,1,REP,REP Nancy Mace,566,0,0,32,0,313,221
Charleston,James Island 14,U.S. House,1,REP,REP Nancy Mace,300,0,0,9,0,115,176
Charleston,James Island 15,U.S. House,1,REP,REP Nancy Mace,346,0,0,14,0,166,166
Charleston,James Island 17,U.S. House,1,REP,REP Nancy Mace,392,0,0,9,0,155,228
Charleston,James Island 19,U.S. House,1,REP,REP Nancy Mace,327,0,0,13,0,138,176
Charleston,James Island 20,U.S. House,1,REP,REP Nancy Mace,329,0,0,13,0,117,199
Charleston,James Island 22,U.S. House,1,REP,REP Nancy Mace,377,0,0,37,0,189,151
Charleston,Johns Island 1A,U.S. House,1,REP,REP Nancy Mace,675,0,0,32,0,374,269
Charleston,Johns Island 1B,U.S. House,1,REP,REP Nancy Mace,523,0,0,25,0,250,248
Charleston,Johns Island 2,U.S. House,1,REP,REP Nancy Mace,1653,0,0,42,0,907,704
Charleston,Johns Island 3A,U.S. House,1,REP,REP Nancy Mace,1558,0,0,35,0,818,705
Charleston,Johns Island 3B,U.S. House,1,REP,REP Nancy Mace,597,0,0,34,0,318,245
Charleston,Johns Island 4,U.S. House,1,REP,REP Nancy Mace,325,0,0,16,0,158,151
Charleston,Failsafe,U.S. House,1,REP,REP Nancy Mace,16,0,16,0,0,0,0
Charleston,Provisional,U.S. House,1,REP,REP Nancy Mace,69,69,0,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,1,REP,REP Nancy Mace,66,0,0,0,66,0,0
Charleston,Awendaw,U.S. House,1,ALN,ALN Joseph Oddo,5,0,0,0,0,2,3
Charleston,Christ Church,U.S. House,1,ALN,ALN Joseph Oddo,7,0,0,0,0,2,5
Charleston,Isle Of Palms 1A,U.S. House,1,ALN,ALN Joseph Oddo,10,0,0,1,0,1,8
Charleston,Isle of Palms 1B,U.S. House,1,ALN,ALN Joseph Oddo,6,0,0,0,0,1,5
Charleston,Isle of Palms 1C,U.S. House,1,ALN,ALN Joseph Oddo,4,0,0,0,0,1,3
Charleston,Sullivans Island,U.S. House,1,ALN,ALN Joseph Oddo,7,0,0,1,0,2,4
Charleston,McClellanville,U.S. House,1,ALN,ALN Joseph Oddo,7,0,0,0,0,1,6
Charleston,Edisto Island,U.S. House,1,ALN,ALN Joseph Oddo,10,0,0,1,0,5,4
Charleston,Wadmalaw Island 1,U.S. House,1,ALN,ALN Joseph Oddo,10,0,0,0,0,7,3
Charleston,Wadmalaw Island 2,U.S. House,1,ALN,ALN Joseph Oddo,5,0,0,0,0,1,4
Charleston,Kiawah Island,U.S. House,1,ALN,ALN Joseph Oddo,3,0,0,0,0,2,1
Charleston,Town of Seabrook,U.S. House,1,ALN,ALN Joseph Oddo,3,0,0,0,0,1,2
Charleston,Folly Beach 1,U.S. House,1,ALN,ALN Joseph Oddo,4,0,0,0,0,0,4
Charleston,Folly Beach 2,U.S. House,1,ALN,ALN Joseph Oddo,5,0,0,0,0,2,3
Charleston,Mt. Pleasant 1,U.S. House,1,ALN,ALN Joseph Oddo,5,0,0,0,0,0,5
Charleston,Mt. Pleasant 2,U.S. House,1,ALN,ALN Joseph Oddo,7,0,0,0,0,4,3
Charleston,Mt. Pleasant 3,U.S. House,1,ALN,ALN Joseph Oddo,3,0,0,1,0,1,1
Charleston,Mt. Pleasant 4,U.S. House,1,ALN,ALN Joseph Oddo,4,0,0,0,0,2,2
Charleston,Mt. Pleasant 5,U.S. House,1,ALN,ALN Joseph Oddo,7,0,0,0,0,3,4
Charleston,Mt. Pleasant 6,U.S. House,1,ALN,ALN Joseph Oddo,11,0,0,2,0,3,6
Charleston,Mt. Pleasant 7,U.S. House,1,ALN,ALN Joseph Oddo,3,0,0,0,0,1,2
Charleston,Mt. Pleasant 8,U.S. House,1,ALN,ALN Joseph Oddo,6,0,0,0,0,1,5
Charleston,Mt. Pleasant 9,U.S. House,1,ALN,ALN Joseph Oddo,4,0,0,0,0,1,3
Charleston,Mt. Pleasant 10,U.S. House,1,ALN,ALN Joseph Oddo,1,0,0,0,0,1,0
Charleston,Mt. Pleasant 11,U.S. House,1,ALN,ALN Joseph Oddo,12,0,0,1,0,3,8
Charleston,Mt. Pleasant 12,U.S. House,1,ALN,ALN Joseph Oddo,11,0,0,0,0,2,9
Charleston,Mt. Pleasant 13,U.S. House,1,ALN,ALN Joseph Oddo,6,0,0,0,0,2,4
Charleston,Mt. Pleasant 14,U.S. House,1,ALN,ALN Joseph Oddo,5,0,0,0,0,1,4
Charleston,Mt. Pleasant 15,U.S. House,1,ALN,ALN Joseph Oddo,7,0,0,1,0,4,2
Charleston,Mt. Pleasant 16,U.S. House,1,ALN,ALN Joseph Oddo,2,0,0,0,0,2,0
Charleston,Mt. Pleasant 17,U.S. House,1,ALN,ALN Joseph Oddo,19,0,0,2,0,6,11
Charleston,Mt. Pleasant 18,U.S. House,1,ALN,ALN Joseph Oddo,7,0,0,0,0,2,5
Charleston,Mt. Pleasant 19,U.S. House,1,ALN,ALN Joseph Oddo,5,0,0,0,0,1,4
Charleston,Mt. Pleasant 20,U.S. House,1,ALN,ALN Joseph Oddo,12,0,0,0,0,6,6
Charleston,Mt. Pleasant 21,U.S. House,1,ALN,ALN Joseph Oddo,5,0,0,0,0,3,2
Charleston,Mt. Pleasant 22,U.S. House,1,ALN,ALN Joseph Oddo,8,0,0,0,0,3,5
Charleston,Mt. Pleasant 23,U.S. House,1,ALN,ALN Joseph Oddo,15,0,0,0,0,5,10
Charleston,Mt. Pleasant 24,U.S. House,1,ALN,ALN Joseph Oddo,3,0,0,0,0,0,3
Charleston,Mt. Pleasant 25,U.S. House,1,ALN,ALN Joseph Oddo,3,0,0,0,0,3,0
