county,precinct,office,district,candidate,party,votes,early_voting,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Dorchester,Tranquil 3,U.S. House,1,Nancy Mace,REP,18,5,0,0,0,0,13
Dorchester,Bacons Bridge 2,U.S. House,1,Nancy Mace,REP,49,12,0,0,0,5,32
Dorchester,Coosaw 3,U.S. House,1,Nancy Mace,REP,85,41,0,0,0,1,43
Dorchester,Cypress 2,U.S. House,1,Nancy Mace,REP,60,18,0,0,0,2,40
Dorchester,Flowertown 3,U.S. House,1,Nancy Mace,REP,58,23,0,0,0,0,35
Dorchester,Oakbrook 2,U.S. House,1,Nancy Mace,REP,38,16,0,0,0,2,20
Dorchester,Failsafe,U.S. House,1,Nancy Mace,REP,0,0,0,0,0,0,0
Dorchester,Provisional,U.S. House,1,Nancy Mace,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,U.S. House,1,Nancy Mace,REP,0,0,0,0,0,0,0
Dorchester,Givhans,U.S. House,1,Catherine Templeton,REP,28,1,0,0,0,0,27
Dorchester,Delemars,U.S. House,1,Catherine Templeton,REP,26,5,0,0,0,2,19
Dorchester,Coastal,U.S. House,1,Catherine Templeton,REP,9,6,0,0,0,0,3
Dorchester,Trolley,U.S. House,1,Catherine Templeton,REP,20,4,0,0,0,1,15
Dorchester,Tranquil,U.S. House,1,Catherine Templeton,REP,19,9,0,0,0,2,8
Dorchester,Beech Hill,U.S. House,1,Catherine Templeton,REP,66,22,0,0,0,1,43
Dorchester,Flowertown,U.S. House,1,Catherine Templeton,REP,133,61,0,0,0,7,65
Dorchester,Knightsville,U.S. House,1,Catherine Templeton,REP,28,6,0,0,0,0,22
Dorchester,Clemson,U.S. House,1,Catherine Templeton,REP,66,24,0,0,0,0,42
Dorchester,Germantown,U.S. House,1,Catherine Templeton,REP,36,16,0,0,0,0,20
Dorchester,Greenwave,U.S. House,1,Catherine Templeton,REP,24,5,0,0,0,2,17
Dorchester,Newington,U.S. House,1,Catherine Templeton,REP,47,11,0,0,0,0,36
Dorchester,Carolina,U.S. House,1,Catherine Templeton,REP,31,8,0,0,0,2,21
Dorchester,Dorchester,U.S. House,1,Catherine Templeton,REP,35,21,0,0,0,1,13
Dorchester,Stallsville,U.S. House,1,Catherine Templeton,REP,30,3,0,0,0,0,27
Dorchester,Spann,U.S. House,1,Catherine Templeton,REP,44,26,0,0,0,1,17
Dorchester,North Summerville,U.S. House,1,Catherine Templeton,REP,11,8,0,0,0,0,3
Dorchester,Tupperway,U.S. House,1,Catherine Templeton,REP,22,5,0,0,0,0,17
Dorchester,Irongate,U.S. House,1,Catherine Templeton,REP,17,8,0,0,0,0,9
Dorchester,Greenhurst,U.S. House,1,Catherine Templeton,REP,24,6,0,0,0,1,17
Dorchester,Ashborough East,U.S. House,1,Catherine Templeton,REP,20,4,0,0,0,0,16
Dorchester,Ashborough West,U.S. House,1,Catherine Templeton,REP,14,2,0,0,0,0,12
Dorchester,Windsor,U.S. House,1,Catherine Templeton,REP,0,0,0,0,0,0,0
Dorchester,Bacons Bridge,U.S. House,1,Catherine Templeton,REP,71,38,0,0,0,1,32
Dorchester,Brandymill,U.S. House,1,Catherine Templeton,REP,17,3,0,0,0,1,13
Dorchester,Briarwood,U.S. House,1,Catherine Templeton,REP,14,5,0,0,0,0,9
Dorchester,Butternut,U.S. House,1,Catherine Templeton,REP,71,23,0,0,0,2,46
Dorchester,Central,U.S. House,1,Catherine Templeton,REP,40,14,0,0,0,2,24
Dorchester,Coosaw,U.S. House,1,Catherine Templeton,REP,85,46,0,0,0,0,39
Dorchester,Cypress,U.S. House,1,Catherine Templeton,REP,34,9,0,0,0,0,25
Dorchester,King's Grant,U.S. House,1,Catherine Templeton,REP,47,20,0,0,0,1,26
Dorchester,Lincoln,U.S. House,1,Catherine Templeton,REP,15,10,0,0,0,3,2
Dorchester,Miles/Jamison,U.S. House,1,Catherine Templeton,REP,40,20,0,0,0,1,19
Dorchester,Oakbrook,U.S. House,1,Catherine Templeton,REP,26,10,0,0,0,0,16
Dorchester,Sawmill Branch,U.S. House,1,Catherine Templeton,REP,46,14,0,0,0,5,27
Dorchester,Coastal 2,U.S. House,1,Catherine Templeton,REP,26,13,0,0,0,0,13
Dorchester,Coastal 3,U.S. House,1,Catherine Templeton,REP,11,4,0,0,0,0,7
Dorchester,Ashborough East 2,U.S. House,1,Catherine Templeton,REP,41,6,0,0,0,2,33
Dorchester,Ashborough West 2,U.S. House,1,Catherine Templeton,REP,44,15,0,0,0,0,29
Dorchester,Beech Hill 2,U.S. House,1,Catherine Templeton,REP,40,15,0,0,0,1,24
Dorchester,Brandymill 2,U.S. House,1,Catherine Templeton,REP,20,2,0,0,0,0,18
Dorchester,Briarwood 2,U.S. House,1,Catherine Templeton,REP,19,6,0,0,0,3,10
Dorchester,Briarwood 3,U.S. House,1,Catherine Templeton,REP,25,13,0,0,0,0,12
Dorchester,Central 2,U.S. House,1,Catherine Templeton,REP,30,9,0,0,0,0,21
Dorchester,Clemson 2,U.S. House,1,Catherine Templeton,REP,36,9,0,0,0,0,27
Dorchester,Clemson 3,U.S. House,1,Catherine Templeton,REP,23,5,0,0,0,1,17
Dorchester,Coosaw 2,U.S. House,1,Catherine Templeton,REP,43,23,0,0,0,1,19
Dorchester,Dorchester 2,U.S. House,1,Catherine Templeton,REP,58,32,0,0,0,0,26
Dorchester,Flowertown 2,U.S. House,1,Catherine Templeton,REP,29,13,0,0,0,0,16
Dorchester,Givhans 2,U.S. House,1,Catherine Templeton,REP,42,13,0,0,0,4,25
Dorchester,Irongate 2,U.S. House,1,Catherine Templeton,REP,4,4,0,0,0,0,0
Dorchester,Irongate 3,U.S. House,1,Catherine Templeton,REP,26,11,0,0,0,0,15
Dorchester,King's Grant 2,U.S. House,1,Catherine Templeton,REP,74,31,0,0,0,1,42
Dorchester,Newington 2,U.S. House,1,Catherine Templeton,REP,14,7,0,0,0,1,6
Dorchester,North Summerville 2,U.S. House,1,Catherine Templeton,REP,25,13,0,0,0,2,10
Dorchester,Tranquil 2,U.S. House,1,Catherine Templeton,REP,11,1,0,0,0,0,10
Dorchester,Tupperway 2,U.S. House,1,Catherine Templeton,REP,12,6,0,0,0,0,6
Dorchester,Tranquil 3,U.S. House,1,Catherine Templeton,REP,6,1,0,0,0,0,5
Dorchester,Bacons Bridge 2,U.S. House,1,Catherine Templeton,REP,25,7,0,0,0,0,18
Dorchester,Coosaw 3,U.S. House,1,Catherine Templeton,REP,32,12,0,0,0,2,18
Dorchester,Cypress 2,U.S. House,1,Catherine Templeton,REP,13,4,0,0,0,0,9
Dorchester,Flowertown 3,U.S. House,1,Catherine Templeton,REP,21,7,0,0,0,0,14
Dorchester,Oakbrook 2,U.S. House,1,Catherine Templeton,REP,26,15,0,0,0,0,11
Dorchester,Failsafe,U.S. House,1,Catherine Templeton,REP,0,0,0,0,0,0,0
Dorchester,Provisional,U.S. House,1,Catherine Templeton,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,U.S. House,1,Catherine Templeton,REP,0,0,0,0,0,0,0
Dorchester,Givhans,U.S. House,1,Bill Young,REP,29,6,0,0,0,1,22
Dorchester,Delemars,U.S. House,1,Bill Young,REP,13,5,0,0,0,0,8
Dorchester,Coastal,U.S. House,1,Bill Young,REP,7,3,0,0,0,0,4
Dorchester,Trolley,U.S. House,1,Bill Young,REP,13,2,0,0,0,1,10
Dorchester,Tranquil,U.S. House,1,Bill Young,REP,12,5,0,0,0,0,7
Dorchester,Beech Hill,U.S. House,1,Bill Young,REP,29,11,0,0,0,1,17
Dorchester,Flowertown,U.S. House,1,Bill Young,REP,58,29,0,0,0,2,27
Dorchester,Knightsville,U.S. House,1,Bill Young,REP,25,6,0,0,0,0,19
Dorchester,Clemson,U.S. House,1,Bill Young,REP,36,13,0,0,0,0,23
Dorchester,Germantown,U.S. House,1,Bill Young,REP,27,16,0,0,0,0,11
Dorchester,Greenwave,U.S. House,1,Bill Young,REP,14,2,0,0,0,0,12
Dorchester,Newington,U.S. House,1,Bill Young,REP,31,11,0,0,0,1,19
Dorchester,Carolina,U.S. House,1,Bill Young,REP,34,11,0,0,0,1,22
Dorchester,Dorchester,U.S. House,1,Bill Young,REP,21,9,0,0,0,0,12
Dorchester,Stallsville,U.S. House,1,Bill Young,REP,10,1,0,0,0,0,9
Dorchester,Spann,U.S. House,1,Bill Young,REP,30,9,0,0,0,2,19
Dorchester,North Summerville,U.S. House,1,Bill Young,REP,8,5,0,0,0,0,3
Dorchester,Tupperway,U.S. House,1,Bill Young,REP,16,7,0,0,0,2,7
Dorchester,Irongate,U.S. House,1,Bill Young,REP,18,10,0,0,0,0,8
Dorchester,Greenhurst,U.S. House,1,Bill Young,REP,10,4,0,0,0,1,5
Dorchester,Ashborough East,U.S. House,1,Bill Young,REP,10,4,0,0,0,0,6
Dorchester,Ashborough West,U.S. House,1,Bill Young,REP,16,4,0,0,0,0,12
Dorchester,Windsor,U.S. House,1,Bill Young,REP,0,0,0,0,0,0,0
Dorchester,Bacons Bridge,U.S. House,1,Bill Young,REP,30,9,0,0,0,1,20
Dorchester,Brandymill,U.S. House,1,Bill Young,REP,10,2,0,0,0,0,8
Dorchester,Briarwood,U.S. House,1,Bill Young,REP,23,4,0,0,0,3,16
Dorchester,Butternut,U.S. House,1,Bill Young,REP,36,11,0,0,0,2,23
Dorchester,Central,U.S. House,1,Bill Young,REP,19,1,0,0,0,0,18
Dorchester,Coosaw,U.S. House,1,Bill Young,REP,41,19,0,0,0,0,22
Dorchester,Cypress,U.S. House,1,Bill Young,REP,27,3,0,0,0,0,24
Dorchester,King's Grant,U.S. House,1,Bill Young,REP,24,6,0,0,0,0,18
Dorchester,Lincoln,U.S. House,1,Bill Young,REP,9,7,0,0,0,0,2
Dorchester,Miles/Jamison,U.S. House,1,Bill Young,REP,28,5,0,0,0,0,23
Dorchester,Oakbrook,U.S. House,1,Bill Young,REP,27,10,0,0,0,1,16
Dorchester,Sawmill Branch,U.S. House,1,Bill Young,REP,27,6,0,0,0,1,20
Dorchester,Coastal 2,U.S. House,1,Bill Young,REP,17,8,0,0,0,0,9
Dorchester,Coastal 3,U.S. House,1,Bill Young,REP,4,1,0,0,0,0,3
Dorchester,Ashborough East 2,U.S. House,1,Bill Young,REP,35,7,0,0,0,1,27
Dorchester,Ashborough West 2,U.S. House,1,Bill Young,REP,36,8,0,0,0,0,28
Dorchester,Beech Hill 2,U.S. House,1,Bill Young,REP,21,9,0,0,0,0,12
Dorchester,Brandymill 2,U.S. House,1,Bill Young,REP,20,3,0,0,0,0,17
Dorchester,Briarwood 2,U.S. House,1,Bill Young,REP,21,6,0,0,0,2,13
Dorchester,Briarwood 3,U.S. House,1,Bill Young,REP,15,6,0,0,0,0,9
Dorchester,Central 2,U.S. House,1,Bill Young,REP,22,2,0,0,0,0,20
Dorchester,Clemson 2,U.S. House,1,Bill Young,REP,26,6,0,0,0,1,19
Dorchester,Clemson 3,U.S. House,1,Bill Young,REP,14,7,0,0,0,0,7
Dorchester,Coosaw 2,U.S. House,1,Bill Young,REP,18,9,0,0,0,0,9
Dorchester,Dorchester 2,U.S. House,1,Bill Young,REP,31,10,0,0,0,0,21
Dorchester,Flowertown 2,U.S. House,1,Bill Young,REP,21,5,0,0,0,0,16
Dorchester,Givhans 2,U.S. House,1,Bill Young,REP,17,8,0,0,0,0,9
Dorchester,Irongate 2,U.S. House,1,Bill Young,REP,4,1,0,0,0,0,3
Dorchester,Irongate 3,U.S. House,1,Bill Young,REP,10,5,0,0,0,0,5
Dorchester,King's Grant 2,U.S. House,1,Bill Young,REP,38,17,0,0,0,0,21
Dorchester,Newington 2,U.S. House,1,Bill Young,REP,20,9,0,0,0,0,11
Dorchester,North Summerville 2,U.S. House,1,Bill Young,REP,12,4,0,0,0,1,7
Dorchester,Tranquil 2,U.S. House,1,Bill Young,REP,9,1,0,0,0,0,8
Dorchester,Tupperway 2,U.S. House,1,Bill Young,REP,13,7,0,0,0,0,6
Dorchester,Tranquil 3,U.S. House,1,Bill Young,REP,5,0,0,0,0,1,4
Dorchester,Bacons Bridge 2,U.S. House,1,Bill Young,REP,13,6,0,0,0,0,7
Dorchester,Coosaw 3,U.S. House,1,Bill Young,REP,24,12,0,0,0,1,11
Dorchester,Cypress 2,U.S. House,1,Bill Young,REP,24,5,0,0,0,0,19
Dorchester,Flowertown 3,U.S. House,1,Bill Young,REP,27,2,0,0,0,0,25
Dorchester,Oakbrook 2,U.S. House,1,Bill Young,REP,23,8,0,0,0,2,13
Dorchester,Failsafe,U.S. House,1,Bill Young,REP,0,0,0,0,0,0,0
Dorchester,Provisional,U.S. House,1,Bill Young,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,U.S. House,1,Bill Young,REP,0,0,0,0,0,0,0
Dorchester,Archdale,State Senate,42,Kim Greene,DEM,9,4,0,0,0,0,5
Dorchester,Windsor,State Senate,42,Kim Greene,DEM,10,1,0,0,0,0,9
Dorchester,Patriot,State Senate,42,Kim Greene,DEM,6,1,0,0,0,0,5
Dorchester,Windsor 2,State Senate,42,Kim Greene,DEM,6,2,0,0,0,0,4
Dorchester,Failsafe,State Senate,42,Kim Greene,DEM,0,0,0,0,0,0,0
Dorchester,Provisional,State Senate,42,Kim Greene,DEM,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State Senate,42,Kim Greene,DEM,0,0,0,0,0,0,0
Dorchester,Archdale,State Senate,42,Deon Tedder,DEM,46,22,0,0,0,4,20
Dorchester,Windsor,State Senate,42,Deon Tedder,DEM,50,16,0,0,0,0,34
Dorchester,Patriot,State Senate,42,Deon Tedder,DEM,67,30,0,0,0,0,37
Dorchester,Windsor 2,State Senate,42,Deon Tedder,DEM,48,11,0,0,0,0,37
Dorchester,Failsafe,State Senate,42,Deon Tedder,DEM,0,0,0,0,0,0,0
Dorchester,Provisional,State Senate,42,Deon Tedder,DEM,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State Senate,42,Deon Tedder,DEM,0,0,0,0,0,0,0
Dorchester,Ridgeville,State Senate,41,Matt Leber,REP,90,15,0,0,0,0,75
Dorchester,Givhans,State Senate,41,Matt Leber,REP,80,18,0,0,0,1,61
Dorchester,Delemars,State Senate,41,Matt Leber,REP,85,25,0,0,0,3,57
Dorchester,Saul Dam,State Senate,41,Matt Leber,REP,50,11,0,0,0,0,39
Dorchester,Ashley River,State Senate,41,Matt Leber,REP,64,22,0,0,0,0,42
Dorchester,Coosaw,State Senate,41,Matt Leber,REP,112,53,0,0,0,3,56
Dorchester,King's Grant,State Senate,41,Matt Leber,REP,84,23,0,0,0,1,60
Dorchester,Lincoln,State Senate,41,Matt Leber,REP,31,23,0,0,0,2,6
Dorchester,Oakbrook,State Senate,41,Matt Leber,REP,92,35,0,0,0,3,54
Dorchester,Archdale 2,State Senate,41,Matt Leber,REP,56,24,0,0,0,0,32
Dorchester,Coosaw 2,State Senate,41,Matt Leber,REP,61,32,0,0,0,1,28
Dorchester,Givhans 2,State Senate,41,Matt Leber,REP,83,24,0,0,0,1,58
Dorchester,King's Grant 2,State Senate,41,Matt Leber,REP,124,56,0,0,0,0,68
Dorchester,Ridgeville 2,State Senate,41,Matt Leber,REP,39,5,0,0,0,2,32
Dorchester,Tranquil 2,State Senate,41,Matt Leber,REP,39,5,0,0,0,0,34
Dorchester,Coosaw 3,State Senate,41,Matt Leber,REP,73,33,0,0,0,2,38
Dorchester,Oakbrook 2,State Senate,41,Matt Leber,REP,49,28,0,0,0,1,20
Dorchester,Failsafe,State Senate,41,Matt Leber,REP,0,0,0,0,0,0,0
Dorchester,Provisional,State Senate,41,Matt Leber,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State Senate,41,Matt Leber,REP,0,0,0,0,0,0,0
Dorchester,Ridgeville,State Senate,41,Sandy Senn,REP,70,13,0,0,0,0,57
Dorchester,Givhans,State Senate,41,Sandy Senn,REP,67,6,0,0,0,1,60
Dorchester,Delemars,State Senate,41,Sandy Senn,REP,69,18,0,0,0,8,43
Dorchester,Saul Dam,State Senate,41,Sandy Senn,REP,59,18,0,0,0,1,40
Dorchester,Ashley River,State Senate,41,Sandy Senn,REP,80,23,0,0,0,0,57
Dorchester,Coosaw,State Senate,41,Sandy Senn,REP,159,94,0,0,0,0,65
Dorchester,King's Grant,State Senate,41,Sandy Senn,REP,106,32,0,0,0,3,71
Dorchester,Lincoln,State Senate,41,Sandy Senn,REP,32,25,0,0,0,1,6
Dorchester,Oakbrook,State Senate,41,Sandy Senn,REP,65,19,0,0,0,0,46
Dorchester,Archdale 2,State Senate,41,Sandy Senn,REP,73,36,0,0,0,0,37
Dorchester,Coosaw 2,State Senate,41,Sandy Senn,REP,64,32,0,0,0,2,30
Dorchester,Givhans 2,State Senate,41,Sandy Senn,REP,68,19,0,0,0,5,44
Dorchester,King's Grant 2,State Senate,41,Sandy Senn,REP,137,63,0,0,0,3,71
Dorchester,Ridgeville 2,State Senate,41,Sandy Senn,REP,30,7,0,0,0,0,23
Dorchester,Tranquil 2,State Senate,41,Sandy Senn,REP,22,3,0,0,0,0,19
Dorchester,Coosaw 3,State Senate,41,Sandy Senn,REP,64,31,0,0,0,2,31
Dorchester,Oakbrook 2,State Senate,41,Sandy Senn,REP,40,12,0,0,0,3,25
Dorchester,Failsafe,State Senate,41,Sandy Senn,REP,0,0,0,0,0,0,0
Dorchester,Provisional,State Senate,41,Sandy Senn,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State Senate,41,Sandy Senn,REP,0,0,0,0,0,0,0
Dorchester,Harleyville,State House,102,Collin Holloway,DEM,2,1,0,0,0,0,1
Dorchester,Four Hole,State House,102,Collin Holloway,DEM,6,0,0,0,0,0,6
Dorchester,Ridgeville,State House,102,Collin Holloway,DEM,8,0,0,0,0,0,8
Dorchester,Carolina,State House,102,Collin Holloway,DEM,5,3,0,0,0,0,2
Dorchester,Cypress,State House,102,Collin Holloway,DEM,2,1,0,0,0,0,1
Dorchester,Clemson 3,State House,102,Collin Holloway,DEM,5,2,0,0,0,0,3
Dorchester,North Summerville 2,State House,102,Collin Holloway,DEM,21,3,0,0,0,0,18
Dorchester,Ridgeville 2,State House,102,Collin Holloway,DEM,6,0,0,0,0,0,6
Dorchester,Failsafe,State House,102,Collin Holloway,DEM,0,0,0,0,0,0,0
Dorchester,Provisional,State House,102,Collin Holloway,DEM,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State House,102,Collin Holloway,DEM,0,0,0,0,0,0,0
Dorchester,Harleyville,State House,102,Joe Jefferson,DEM,19,5,0,0,0,0,14
Dorchester,Four Hole,State House,102,Joe Jefferson,DEM,33,15,0,0,0,0,18
Dorchester,Ridgeville,State House,102,Joe Jefferson,DEM,22,4,0,0,0,0,18
Dorchester,Carolina,State House,102,Joe Jefferson,DEM,54,15,0,0,0,1,38
Dorchester,Cypress,State House,102,Joe Jefferson,DEM,16,6,0,0,0,0,10
Dorchester,Clemson 3,State House,102,Joe Jefferson,DEM,19,6,0,0,0,0,13
Dorchester,North Summerville 2,State House,102,Joe Jefferson,DEM,45,9,0,0,0,0,36
Dorchester,Ridgeville 2,State House,102,Joe Jefferson,DEM,40,6,0,0,0,2,32
Dorchester,Failsafe,State House,102,Joe Jefferson,DEM,0,0,0,0,0,0,0
Dorchester,Provisional,State House,102,Joe Jefferson,DEM,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State House,102,Joe Jefferson,DEM,0,0,0,0,0,0,0
Dorchester,Archdale,State House,109,Jessica Bright - *WITHDREW*,DEM,11,6,0,0,0,1,4
Dorchester,Ashley River,State House,109,Jessica Bright - *WITHDREW*,DEM,17,8,0,0,0,0,9
Dorchester,Windsor,State House,109,Jessica Bright - *WITHDREW*,DEM,7,0,0,0,0,0,7
Dorchester,Lincoln,State House,109,Jessica Bright - *WITHDREW*,DEM,3,0,0,0,0,1,2
Dorchester,Patriot,State House,109,Jessica Bright - *WITHDREW*,DEM,7,3,0,0,0,0,4
Dorchester,Archdale 2,State House,109,Jessica Bright - *WITHDREW*,DEM,3,2,0,0,0,0,1
Dorchester,Windsor 2,State House,109,Jessica Bright - *WITHDREW*,DEM,10,3,0,0,0,0,7
Dorchester,Failsafe,State House,109,Jessica Bright - *WITHDREW*,DEM,0,0,0,0,0,0,0
Dorchester,Provisional,State House,109,Jessica Bright - *WITHDREW*,DEM,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State House,109,Jessica Bright - *WITHDREW*,DEM,0,0,0,0,0,0,0
Dorchester,Archdale,State House,109,Tiffany Spann-Wilder,DEM,44,20,0,0,0,3,21
Dorchester,Ashley River,State House,109,Tiffany Spann-Wilder,DEM,80,16,0,0,0,2,62
Dorchester,Windsor,State House,109,Tiffany Spann-Wilder,DEM,48,15,0,0,0,0,33
Dorchester,Lincoln,State House,109,Tiffany Spann-Wilder,DEM,16,3,0,0,0,0,13
Dorchester,Patriot,State House,109,Tiffany Spann-Wilder,DEM,66,28,0,0,0,0,38
Dorchester,Archdale 2,State House,109,Tiffany Spann-Wilder,DEM,42,16,0,0,0,1,25
Dorchester,Windsor 2,State House,109,Tiffany Spann-Wilder,DEM,43,9,0,0,0,0,34
Dorchester,Failsafe,State House,109,Tiffany Spann-Wilder,DEM,0,0,0,0,0,0,0
Dorchester,Provisional,State House,109,Tiffany Spann-Wilder,DEM,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State House,109,Tiffany Spann-Wilder,DEM,0,0,0,0,0,0,0
Dorchester,Harleyville,State House,102,Ralph Elsey,REP,18,1,0,0,0,0,17
Dorchester,Four Hole,State House,102,Ralph Elsey,REP,22,1,0,0,0,0,21
Dorchester,Ridgeville,State House,102,Ralph Elsey,REP,59,7,0,0,0,0,52
Dorchester,Carolina,State House,102,Ralph Elsey,REP,50,10,0,0,0,2,38
Dorchester,Cypress,State House,102,Ralph Elsey,REP,8,3,0,0,0,0,5
Dorchester,Clemson 3,State House,102,Ralph Elsey,REP,8,4,0,0,0,1,3
Dorchester,North Summerville 2,State House,102,Ralph Elsey,REP,28,6,0,0,0,1,21
Dorchester,Ridgeville 2,State House,102,Ralph Elsey,REP,26,2,0,0,0,0,24
Dorchester,Failsafe,State House,102,Ralph Elsey,REP,0,0,0,0,0,0,0
Dorchester,Provisional,State House,102,Ralph Elsey,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State House,102,Ralph Elsey,REP,0,0,0,0,0,0,0
Dorchester,Harleyville,State House,102,Harriet Holman,REP,68,15,0,0,0,0,53
Dorchester,Four Hole,State House,102,Harriet Holman,REP,91,14,0,0,0,0,77
Dorchester,Ridgeville,State House,102,Harriet Holman,REP,109,22,0,0,0,0,87
Dorchester,Carolina,State House,102,Harriet Holman,REP,67,19,0,0,0,4,44
Dorchester,Cypress,State House,102,Harriet Holman,REP,25,6,0,0,0,0,19
Dorchester,Clemson 3,State House,102,Harriet Holman,REP,17,4,0,0,0,0,13
Dorchester,North Summerville 2,State House,102,Harriet Holman,REP,41,21,0,0,0,1,19
Dorchester,Ridgeville 2,State House,102,Harriet Holman,REP,47,9,0,0,0,2,36
Dorchester,Failsafe,State House,102,Harriet Holman,REP,0,0,0,0,0,0,0
Dorchester,Provisional,State House,102,Harriet Holman,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State House,102,Harriet Holman,REP,0,0,0,0,0,0,0
Dorchester,Saul Dam,State House,114,Jody Bohman,REP,37,11,0,0,0,1,25
Dorchester,Beech Hill,State House,114,Jody Bohman,REP,83,25,0,0,0,0,58
Dorchester,Flowertown,State House,114,Jody Bohman,REP,148,59,0,0,0,6,83
Dorchester,Bacons Bridge,State House,114,Jody Bohman,REP,102,49,0,0,0,1,52
Dorchester,Beech Hill 2,State House,114,Jody Bohman,REP,91,34,0,0,0,4,53
Dorchester,Flowertown 2,State House,114,Jody Bohman,REP,53,17,0,0,0,2,34
Dorchester,King's Grant 2,State House,114,Jody Bohman,REP,81,30,0,0,0,1,50
Dorchester,Bacons Bridge 2,State House,114,Jody Bohman,REP,41,11,0,0,0,5,25
Dorchester,Flowertown 3,State House,114,Jody Bohman,REP,59,13,0,0,0,0,46
Dorchester,Failsafe,State House,114,Jody Bohman,REP,0,0,0,0,0,0,0
Dorchester,Provisional,State House,114,Jody Bohman,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State House,114,Jody Bohman,REP,0,0,0,0,0,0,0
Dorchester,Saul Dam,State House,114,Gary Brewer,REP,72,18,0,0,0,0,54
Dorchester,Beech Hill,State House,114,Gary Brewer,REP,128,43,0,0,0,4,81
Dorchester,Flowertown,State House,114,Gary Brewer,REP,356,167,0,0,0,13,176
Dorchester,Bacons Bridge,State House,114,Gary Brewer,REP,134,50,0,0,0,6,78
Dorchester,Beech Hill 2,State House,114,Gary Brewer,REP,137,59,0,0,0,3,75
Dorchester,Flowertown 2,State House,114,Gary Brewer,REP,65,23,0,0,0,2,40
Dorchester,King's Grant 2,State House,114,Gary Brewer,REP,185,90,0,0,0,2,93
Dorchester,Bacons Bridge 2,State House,114,Gary Brewer,REP,46,13,0,0,0,0,33
Dorchester,Flowertown 3,State House,114,Gary Brewer,REP,47,21,0,0,0,0,26
Dorchester,Failsafe,State House,114,Gary Brewer,REP,0,0,0,0,0,0,0
Dorchester,Provisional,State House,114,Gary Brewer,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State House,114,Gary Brewer,REP,0,0,0,0,0,0,0
Dorchester,Trolley,State House,98,Greg Ford,REP,22,3,0,0,0,2,17
Dorchester,Tranquil,State House,98,Greg Ford,REP,28,7,0,0,0,2,19
Dorchester,Irongate,State House,98,Greg Ford,REP,37,15,0,0,0,0,22
Dorchester,Ashborough East,State House,98,Greg Ford,REP,18,4,0,0,0,0,14
Dorchester,Ashborough West,State House,98,Greg Ford,REP,27,4,0,0,0,0,23
Dorchester,Windsor,State House,98,Greg Ford,REP,0,0,0,0,0,0,0
Dorchester,Brandymill,State House,98,Greg Ford,REP,29,4,0,0,0,0,25
Dorchester,Coosaw,State House,98,Greg Ford,REP,78,21,0,0,0,3,54
Dorchester,King's Grant,State House,98,Greg Ford,REP,68,15,0,0,0,1,52
Dorchester,Lincoln,State House,98,Greg Ford,REP,5,3,0,0,0,1,1
Dorchester,Oakbrook,State House,98,Greg Ford,REP,66,16,0,0,0,2,48
Dorchester,Coastal 2,State House,98,Greg Ford,REP,12,2,0,0,0,0,10
Dorchester,Ashborough East 2,State House,98,Greg Ford,REP,64,11,0,0,0,1,52
Dorchester,Ashborough West 2,State House,98,Greg Ford,REP,71,23,0,0,0,1,47
Dorchester,Brandymill 2,State House,98,Greg Ford,REP,28,6,0,0,0,0,22
Dorchester,Briarwood 3,State House,98,Greg Ford,REP,22,8,0,0,0,0,14
Dorchester,Coosaw 2,State House,98,Greg Ford,REP,45,22,0,0,0,1,22
Dorchester,Irongate 3,State House,98,Greg Ford,REP,29,11,0,0,0,0,18
Dorchester,Tranquil 2,State House,98,Greg Ford,REP,25,4,0,0,0,0,21
Dorchester,Tranquil 3,State House,98,Greg Ford,REP,5,0,0,0,0,0,5
Dorchester,Coosaw 3,State House,98,Greg Ford,REP,37,14,0,0,0,1,22
Dorchester,Oakbrook 2,State House,98,Greg Ford,REP,23,11,0,0,0,0,12
Dorchester,Failsafe,State House,98,Greg Ford,REP,0,0,0,0,0,0,0
Dorchester,Provisional,State House,98,Greg Ford,REP,0,0,0,0,0,0,0
Dorchester,Failsafe Provisional,State House,98,Greg Ford,REP,0,0,0,0,0,0,0
Dorchester,Trolley,State House,98,Chris Murphy,REP,41,11,0,0,0,0,30
Dorchester,Tranquil,State House,98,Chris Murphy,REP,48,24,0,0,0,0,24
