county,precinct,office,district,candidate,party,votes,early_voting,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Charleston,North Charleston 17,U.S. House,6,Gregg Marcel Dixon,UNC,12,8,0,0,0,0,4
Charleston,North Charleston 18,U.S. House,6,Gregg Marcel Dixon,UNC,19,8,0,0,0,1,10
Charleston,North Charleston 19,U.S. House,6,Gregg Marcel Dixon,UNC,13,5,0,0,0,0,8
Charleston,North Charleston 20,U.S. House,6,Gregg Marcel Dixon,UNC,6,3,0,0,0,0,3
Charleston,North Charleston 21,U.S. House,6,Gregg Marcel Dixon,UNC,14,4,0,0,0,0,10
Charleston,North Charleston 22,U.S. House,6,Gregg Marcel Dixon,UNC,12,3,0,0,0,0,9
Charleston,North Charleston 23,U.S. House,6,Gregg Marcel Dixon,UNC,31,13,0,0,0,1,17
Charleston,North Charleston 24,U.S. House,6,Gregg Marcel Dixon,UNC,38,20,0,0,0,1,17
Charleston,North Charleston 25,U.S. House,6,Gregg Marcel Dixon,UNC,12,4,0,0,0,0,8
Charleston,North Charleston 26,U.S. House,6,Gregg Marcel Dixon,UNC,5,1,0,0,0,0,4
Charleston,North Charleston 27,U.S. House,6,Gregg Marcel Dixon,UNC,21,8,0,0,0,0,13
Charleston,North Charleston 28,U.S. House,6,Gregg Marcel Dixon,UNC,9,5,0,0,0,0,4
Charleston,North Charleston 29,U.S. House,6,Gregg Marcel Dixon,UNC,9,3,0,0,0,0,6
Charleston,North Charleston 30,U.S. House,6,Gregg Marcel Dixon,UNC,25,9,0,0,0,0,16
Charleston,Failsafe,U.S. House,6,Gregg Marcel Dixon,UNC,1,0,0,0,1,0,0
Charleston,Provisional,U.S. House,6,Gregg Marcel Dixon,UNC,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,6,Gregg Marcel Dixon,UNC,1,0,1,0,0,0,0
Charleston,Deer Park 1A,U.S. House,6,Duke Buckner,REP,253,104,0,0,0,10,139
Charleston,Deer Park 1B,U.S. House,6,Duke Buckner,REP,813,454,0,0,0,85,274
Charleston,Deer Park 2A,U.S. House,6,Duke Buckner,REP,663,330,0,0,0,49,284
Charleston,Deer Park 2B,U.S. House,6,Duke Buckner,REP,360,184,0,0,0,11,165
Charleston,Deer Park 2C,U.S. House,6,Duke Buckner,REP,293,176,0,0,0,14,103
Charleston,Deer Park 3,U.S. House,6,Duke Buckner,REP,373,176,0,0,0,16,181
Charleston,Lincolnville,U.S. House,6,Duke Buckner,REP,558,230,0,0,0,30,298
Charleston,Ladson,U.S. House,6,Duke Buckner,REP,734,363,0,0,0,52,319
Charleston,Charleston 1,U.S. House,6,Duke Buckner,REP,364,222,0,0,0,27,115
Charleston,Charleston 2,U.S. House,6,Duke Buckner,REP,398,242,0,0,0,30,126
Charleston,Charleston 3,U.S. House,6,Duke Buckner,REP,331,212,0,0,0,15,104
Charleston,Charleston 4,U.S. House,6,Duke Buckner,REP,308,143,0,0,0,13,152
Charleston,Charleston 5,U.S. House,6,Duke Buckner,REP,271,159,0,0,0,24,88
Charleston,Charleston 6,U.S. House,6,Duke Buckner,REP,282,168,0,0,0,17,97
Charleston,Charleston 7,U.S. House,6,Duke Buckner,REP,316,206,0,0,0,18,92
Charleston,Charleston 8,U.S. House,6,Duke Buckner,REP,155,86,0,0,0,4,65
Charleston,Charleston 9,U.S. House,6,Duke Buckner,REP,137,76,0,0,0,5,56
Charleston,Charleston 10,U.S. House,6,Duke Buckner,REP,65,31,0,0,0,0,34
Charleston,Charleston 11,U.S. House,6,Duke Buckner,REP,260,149,0,0,0,11,100
Charleston,Charleston 12,U.S. House,6,Duke Buckner,REP,276,156,0,0,0,14,106
Charleston,Charleston 13,U.S. House,6,Duke Buckner,REP,158,90,0,0,0,2,66
Charleston,Charleston 14,U.S. House,6,Duke Buckner,REP,182,101,0,0,0,4,77
Charleston,Charleston 15,U.S. House,6,Duke Buckner,REP,390,204,0,0,0,6,180
Charleston,Charleston 16,U.S. House,6,Duke Buckner,REP,140,77,0,0,0,0,63
Charleston,Charleston 17,U.S. House,6,Duke Buckner,REP,142,80,0,0,0,4,58
Charleston,Charleston 18,U.S. House,6,Duke Buckner,REP,201,92,0,0,0,3,106
Charleston,Charleston 19,U.S. House,6,Duke Buckner,REP,90,45,0,0,0,2,43
Charleston,Charleston 20,U.S. House,6,Duke Buckner,REP,235,148,0,0,0,6,81
Charleston,Charleston 21,U.S. House,6,Duke Buckner,REP,63,25,0,0,0,5,33
Charleston,St. Pauls 1,U.S. House,6,Duke Buckner,REP,158,116,0,0,0,7,35
Charleston,St. Pauls 2A,U.S. House,6,Duke Buckner,REP,312,219,0,0,0,15,78
Charleston,St. Pauls 2B,U.S. House,6,Duke Buckner,REP,454,358,0,0,0,15,81
Charleston,St. Pauls 3,U.S. House,6,Duke Buckner,REP,1228,990,0,0,0,58,180
Charleston,St. Pauls 4,U.S. House,6,Duke Buckner,REP,355,278,0,0,0,13,64
Charleston,St. Pauls 5,U.S. House,6,Duke Buckner,REP,401,296,0,0,0,16,89
Charleston,St. Pauls 6,U.S. House,6,Duke Buckner,REP,1163,927,0,0,0,55,181
Charleston,St. Andrews 1,U.S. House,6,Duke Buckner,REP,171,104,0,0,0,17,50
Charleston,St. Andrews 2,U.S. House,6,Duke Buckner,REP,288,187,0,0,0,11,90
Charleston,St. Andrews 3,U.S. House,6,Duke Buckner,REP,232,142,0,0,0,12,78
Charleston,St. Andrews 4,U.S. House,6,Duke Buckner,REP,592,400,0,0,0,27,165
Charleston,St. Andrews 5,U.S. House,6,Duke Buckner,REP,475,306,0,0,0,38,131
Charleston,St. Andrews 6,U.S. House,6,Duke Buckner,REP,522,339,0,0,0,29,154
Charleston,St. Andrews 7,U.S. House,6,Duke Buckner,REP,664,429,0,0,0,29,206
Charleston,St. Andrews 8,U.S. House,6,Duke Buckner,REP,129,84,0,0,0,2,43
Charleston,St. Andrews 9,U.S. House,6,Duke Buckner,REP,65,33,0,0,0,0,32
Charleston,St. Andrews 10,U.S. House,6,Duke Buckner,REP,269,175,0,0,0,10,84
Charleston,St. Andrews 11,U.S. House,6,Duke Buckner,REP,375,265,0,0,0,25,85
Charleston,St. Andrews 12,U.S. House,6,Duke Buckner,REP,408,284,0,0,0,30,94
Charleston,St. Andrews 13,U.S. House,6,Duke Buckner,REP,381,249,0,0,0,12,120
Charleston,St. Andrews 14,U.S. House,6,Duke Buckner,REP,416,264,0,0,0,22,130
Charleston,St. Andrews 15,U.S. House,6,Duke Buckner,REP,183,111,0,0,0,8,64
Charleston,St. Andrews 16,U.S. House,6,Duke Buckner,REP,405,272,0,0,0,10,123
Charleston,St. Andrews 17,U.S. House,6,Duke Buckner,REP,663,470,0,0,0,38,155
Charleston,St. Andrews 18,U.S. House,6,Duke Buckner,REP,321,170,0,0,0,13,138
Charleston,St. Andrews 19,U.S. House,6,Duke Buckner,REP,24,13,0,0,0,0,11
Charleston,St. Andrews 20,U.S. House,6,Duke Buckner,REP,558,392,0,0,0,30,136
Charleston,St. Andrews 21,U.S. House,6,Duke Buckner,REP,251,136,0,0,0,11,104
Charleston,St. Andrews 22,U.S. House,6,Duke Buckner,REP,473,333,0,0,0,27,113
Charleston,St. Andrews 23,U.S. House,6,Duke Buckner,REP,238,158,0,0,0,13,67
Charleston,St. Andrews 24,U.S. House,6,Duke Buckner,REP,256,172,0,0,0,14,70
Charleston,St. Andrews 25,U.S. House,6,Duke Buckner,REP,320,232,0,0,0,25,63
Charleston,St. Andrews 26,U.S. House,6,Duke Buckner,REP,422,341,0,0,0,10,71
Charleston,St. Andrews 27,U.S. House,6,Duke Buckner,REP,1385,989,0,0,0,44,352
Charleston,St. Andrews 28,U.S. House,6,Duke Buckner,REP,1478,1085,0,0,0,32,361
Charleston,St. Andrews 29,U.S. House,6,Duke Buckner,REP,1152,788,0,0,0,65,299
Charleston,St. Andrews 30,U.S. House,6,Duke Buckner,REP,618,437,0,0,0,40,141
Charleston,St. Andrews 31,U.S. House,6,Duke Buckner,REP,435,308,0,0,0,17,110
Charleston,St. Andrews 32,U.S. House,6,Duke Buckner,REP,452,254,0,0,0,31,167
Charleston,St. Andrews 33,U.S. House,6,Duke Buckner,REP,383,290,0,0,0,20,73
Charleston,St. Andrews 34,U.S. House,6,Duke Buckner,REP,998,683,0,0,0,45,270
Charleston,St. Andrews 35,U.S. House,6,Duke Buckner,REP,782,525,0,0,0,27,230
Charleston,St. Andrews 36,U.S. House,6,Duke Buckner,REP,607,372,0,0,0,20,215
Charleston,St. Andrews 37,U.S. House,6,Duke Buckner,REP,1867,1256,0,0,0,57,554
Charleston,North Charleston 1,U.S. House,6,Duke Buckner,REP,79,44,0,0,0,2,33
Charleston,North Charleston 2,U.S. House,6,Duke Buckner,REP,28,10,0,0,0,9,9
Charleston,North Charleston 3,U.S. House,6,Duke Buckner,REP,439,248,0,0,0,20,171
Charleston,North Charleston 4,U.S. House,6,Duke Buckner,REP,82,46,0,0,0,1,35
Charleston,North Charleston 5,U.S. House,6,Duke Buckner,REP,75,42,0,0,0,1,32
Charleston,North Charleston 6,U.S. House,6,Duke Buckner,REP,44,20,0,0,0,1,23
Charleston,North Charleston 7,U.S. House,6,Duke Buckner,REP,47,21,0,0,0,3,23
Charleston,North Charleston 8,U.S. House,6,Duke Buckner,REP,206,108,0,0,0,13,85
Charleston,North Charleston 9,U.S. House,6,Duke Buckner,REP,318,189,0,0,0,12,117
Charleston,North Charleston 10,U.S. House,6,Duke Buckner,REP,115,46,0,0,0,7,62
Charleston,North Charleston 11,U.S. House,6,Duke Buckner,REP,270,164,0,0,0,16,90
Charleston,North Charleston 12,U.S. House,6,Duke Buckner,REP,286,183,0,0,0,10,93
Charleston,North Charleston 13,U.S. House,6,Duke Buckner,REP,58,40,0,0,0,3,15
Charleston,North Charleston 14,U.S. House,6,Duke Buckner,REP,162,100,0,0,0,9,53
Charleston,North Charleston 15,U.S. House,6,Duke Buckner,REP,101,41,0,0,0,0,60
Charleston,North Charleston 16,U.S. House,6,Duke Buckner,REP,217,127,0,0,0,5,85
Charleston,North Charleston 17,U.S. House,6,Duke Buckner,REP,98,51,0,0,0,0,47
Charleston,North Charleston 18,U.S. House,6,Duke Buckner,REP,201,113,0,0,0,18,70
Charleston,North Charleston 19,U.S. House,6,Duke Buckner,REP,128,78,0,0,0,5,45
Charleston,North Charleston 20,U.S. House,6,Duke Buckner,REP,216,141,0,0,0,12,63
Charleston,North Charleston 21,U.S. House,6,Duke Buckner,REP,231,153,0,0,0,10,68
Charleston,North Charleston 22,U.S. House,6,Duke Buckner,REP,177,95,0,0,0,8,74
Charleston,North Charleston 23,U.S. House,6,Duke Buckner,REP,447,254,0,0,0,28,165
Charleston,North Charleston 24,U.S. House,6,Duke Buckner,REP,337,174,0,0,0,12,151
Charleston,North Charleston 25,U.S. House,6,Duke Buckner,REP,65,38,0,0,0,0,27
Charleston,North Charleston 26,U.S. House,6,Duke Buckner,REP,34,14,0,0,0,4,16
Charleston,North Charleston 27,U.S. House,6,Duke Buckner,REP,120,62,0,0,0,11,47
Charleston,North Charleston 28,U.S. House,6,Duke Buckner,REP,78,28,0,0,0,4,46
Charleston,North Charleston 29,U.S. House,6,Duke Buckner,REP,115,41,0,0,0,4,70
Charleston,North Charleston 30,U.S. House,6,Duke Buckner,REP,272,121,0,0,0,12,139
Charleston,Failsafe,U.S. House,6,Duke Buckner,REP,12,0,0,0,12,0,0
Charleston,Provisional,U.S. House,6,Duke Buckner,REP,37,0,0,37,0,0,0
Charleston,Failsafe Provisional,U.S. House,6,Duke Buckner,REP,12,0,12,0,0,0,0
Charleston,Deer Park 1A,U.S. House,6,ALN Joseph Oddo,ALN,4,1,0,0,0,1,2
Charleston,Deer Park 1B,U.S. House,6,ALN Joseph Oddo,ALN,5,2,0,0,0,0,3
Charleston,Deer Park 2A,U.S. House,6,ALN Joseph Oddo,ALN,5,3,0,0,0,0,2
Charleston,Deer Park 2B,U.S. House,6,ALN Joseph Oddo,ALN,6,4,0,0,0,0,2
Charleston,Deer Park 2C,U.S. House,6,ALN Joseph Oddo,ALN,2,2,0,0,0,0,0
Charleston,Deer Park 3,U.S. House,6,ALN Joseph Oddo,ALN,7,0,0,0,0,0,7
Charleston,Lincolnville,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,Ladson,U.S. House,6,ALN Joseph Oddo,ALN,6,4,0,0,0,0,2
Charleston,Charleston 1,U.S. House,6,ALN Joseph Oddo,ALN,1,1,0,0,0,0,0
Charleston,Charleston 2,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,Charleston 3,U.S. House,6,ALN Joseph Oddo,ALN,0,0,0,0,0,0,0
Charleston,Charleston 4,U.S. House,6,ALN Joseph Oddo,ALN,3,2,0,0,0,0,1
Charleston,Charleston 5,U.S. House,6,ALN Joseph Oddo,ALN,3,1,0,0,0,0,2
Charleston,Charleston 6,U.S. House,6,ALN Joseph Oddo,ALN,2,1,0,0,0,0,1
Charleston,Charleston 7,U.S. House,6,ALN Joseph Oddo,ALN,4,3,0,0,0,1,0
Charleston,Charleston 8,U.S. House,6,ALN Joseph Oddo,ALN,7,7,0,0,0,0,0
Charleston,Charleston 9,U.S. House,6,ALN Joseph Oddo,ALN,2,0,0,0,0,0,2
Charleston,Charleston 10,U.S. House,6,ALN Joseph Oddo,ALN,1,1,0,0,0,0,0
Charleston,Charleston 11,U.S. House,6,ALN Joseph Oddo,ALN,3,2,0,0,0,0,1
Charleston,Charleston 12,U.S. House,6,ALN Joseph Oddo,ALN,2,0,0,0,0,1,1
Charleston,Charleston 13,U.S. House,6,ALN Joseph Oddo,ALN,1,1,0,0,0,0,0
Charleston,Charleston 14,U.S. House,6,ALN Joseph Oddo,ALN,1,1,0,0,0,0,0
Charleston,Charleston 15,U.S. House,6,ALN Joseph Oddo,ALN,4,0,0,0,0,0,4
Charleston,Charleston 16,U.S. House,6,ALN Joseph Oddo,ALN,3,0,0,0,0,0,3
Charleston,Charleston 17,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,Charleston 18,U.S. House,6,ALN Joseph Oddo,ALN,6,3,0,0,0,0,3
Charleston,Charleston 19,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,Charleston 20,U.S. House,6,ALN Joseph Oddo,ALN,4,2,0,0,0,0,2
Charleston,Charleston 21,U.S. House,6,ALN Joseph Oddo,ALN,2,0,0,0,0,1,1
Charleston,St. Pauls 1,U.S. House,6,ALN Joseph Oddo,ALN,4,3,0,0,0,0,1
Charleston,St. Pauls 2A,U.S. House,6,ALN Joseph Oddo,ALN,3,2,0,0,0,0,1
Charleston,St. Pauls 2B,U.S. House,6,ALN Joseph Oddo,ALN,3,2,0,0,0,0,1
Charleston,St. Pauls 3,U.S. House,6,ALN Joseph Oddo,ALN,8,6,0,0,0,0,2
Charleston,St. Pauls 4,U.S. House,6,ALN Joseph Oddo,ALN,2,2,0,0,0,0,0
Charleston,St. Pauls 5,U.S. House,6,ALN Joseph Oddo,ALN,2,1,0,0,0,0,1
Charleston,St. Pauls 6,U.S. House,6,ALN Joseph Oddo,ALN,8,4,0,0,0,0,4
Charleston,St. Andrews 1,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,St. Andrews 2,U.S. House,6,ALN Joseph Oddo,ALN,2,2,0,0,0,0,0
Charleston,St. Andrews 3,U.S. House,6,ALN Joseph Oddo,ALN,6,3,0,0,0,0,3
Charleston,St. Andrews 4,U.S. House,6,ALN Joseph Oddo,ALN,5,3,0,0,0,0,2
Charleston,St. Andrews 5,U.S. House,6,ALN Joseph Oddo,ALN,5,4,0,0,0,0,1
Charleston,St. Andrews 6,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,St. Andrews 7,U.S. House,6,ALN Joseph Oddo,ALN,2,0,0,0,0,0,2
Charleston,St. Andrews 8,U.S. House,6,ALN Joseph Oddo,ALN,3,1,0,0,0,0,2
Charleston,St. Andrews 9,U.S. House,6,ALN Joseph Oddo,ALN,8,2,0,0,0,0,6
Charleston,St. Andrews 10,U.S. House,6,ALN Joseph Oddo,ALN,5,3,0,0,0,0,2
Charleston,St. Andrews 11,U.S. House,6,ALN Joseph Oddo,ALN,6,5,0,0,0,0,1
Charleston,St. Andrews 12,U.S. House,6,ALN Joseph Oddo,ALN,1,1,0,0,0,0,0
Charleston,St. Andrews 13,U.S. House,6,ALN Joseph Oddo,ALN,3,2,0,0,0,0,1
Charleston,St. Andrews 14,U.S. House,6,ALN Joseph Oddo,ALN,3,1,0,0,0,0,2
Charleston,St. Andrews 15,U.S. House,6,ALN Joseph Oddo,ALN,5,4,0,0,0,0,1
Charleston,St. Andrews 16,U.S. House,6,ALN Joseph Oddo,ALN,3,2,0,0,0,1,0
Charleston,St. Andrews 17,U.S. House,6,ALN Joseph Oddo,ALN,6,3,0,0,0,1,2
Charleston,St. Andrews 18,U.S. House,6,ALN Joseph Oddo,ALN,2,2,0,0,0,0,0
Charleston,St. Andrews 19,U.S. House,6,ALN Joseph Oddo,ALN,2,1,0,0,0,0,1
Charleston,St. Andrews 20,U.S. House,6,ALN Joseph Oddo,ALN,6,4,0,0,0,0,2
Charleston,St. Andrews 21,U.S. House,6,ALN Joseph Oddo,ALN,1,1,0,0,0,0,0
Charleston,St. Andrews 22,U.S. House,6,ALN Joseph Oddo,ALN,3,3,0,0,0,0,0
Charleston,St. Andrews 23,U.S. House,6,ALN Joseph Oddo,ALN,6,3,0,0,0,0,3
Charleston,St. Andrews 24,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,St. Andrews 25,U.S. House,6,ALN Joseph Oddo,ALN,4,2,0,0,0,0,2
Charleston,St. Andrews 26,U.S. House,6,ALN Joseph Oddo,ALN,7,6,0,0,0,1,0
Charleston,St. Andrews 27,U.S. House,6,ALN Joseph Oddo,ALN,17,10,0,0,0,0,7
Charleston,St. Andrews 28,U.S. House,6,ALN Joseph Oddo,ALN,11,10,0,0,0,0,1
Charleston,St. Andrews 29,U.S. House,6,ALN Joseph Oddo,ALN,11,5,0,0,0,0,6
Charleston,St. Andrews 30,U.S. House,6,ALN Joseph Oddo,ALN,5,1,0,0,0,0,4
Charleston,St. Andrews 31,U.S. House,6,ALN Joseph Oddo,ALN,7,3,0,0,0,0,4
Charleston,St. Andrews 32,U.S. House,6,ALN Joseph Oddo,ALN,3,2,0,0,0,0,1
Charleston,St. Andrews 33,U.S. House,6,ALN Joseph Oddo,ALN,0,0,0,0,0,0,0
Charleston,St. Andrews 34,U.S. House,6,ALN Joseph Oddo,ALN,4,4,0,0,0,0,0
Charleston,St. Andrews 35,U.S. House,6,ALN Joseph Oddo,ALN,3,2,0,0,0,0,1
Charleston,St. Andrews 36,U.S. House,6,ALN Joseph Oddo,ALN,8,3,0,0,0,0,5
Charleston,St. Andrews 37,U.S. House,6,ALN Joseph Oddo,ALN,17,7,0,0,0,2,8
Charleston,North Charleston 1,U.S. House,6,ALN Joseph Oddo,ALN,1,1,0,0,0,0,0
Charleston,North Charleston 2,U.S. House,6,ALN Joseph Oddo,ALN,0,0,0,0,0,0,0
Charleston,North Charleston 3,U.S. House,6,ALN Joseph Oddo,ALN,5,0,0,0,0,0,5
Charleston,North Charleston 4,U.S. House,6,ALN Joseph Oddo,ALN,1,1,0,0,0,0,0
Charleston,North Charleston 5,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,North Charleston 6,U.S. House,6,ALN Joseph Oddo,ALN,3,1,0,0,0,0,2
Charleston,North Charleston 7,U.S. House,6,ALN Joseph Oddo,ALN,3,1,0,0,0,0,2
Charleston,North Charleston 8,U.S. House,6,ALN Joseph Oddo,ALN,10,4,0,0,0,0,6
Charleston,North Charleston 9,U.S. House,6,ALN Joseph Oddo,ALN,5,2,0,0,0,0,3
Charleston,North Charleston 10,U.S. House,6,ALN Joseph Oddo,ALN,1,1,0,0,0,0,0
Charleston,North Charleston 11,U.S. House,6,ALN Joseph Oddo,ALN,3,1,0,0,0,0,2
Charleston,North Charleston 12,U.S. House,6,ALN Joseph Oddo,ALN,2,1,0,0,0,0,1
Charleston,North Charleston 13,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,North Charleston 14,U.S. House,6,ALN Joseph Oddo,ALN,4,3,0,0,0,1,0
Charleston,North Charleston 15,U.S. House,6,ALN Joseph Oddo,ALN,5,3,0,0,0,0,2
Charleston,North Charleston 16,U.S. House,6,ALN Joseph Oddo,ALN,5,4,0,0,0,0,1
Charleston,North Charleston 17,U.S. House,6,ALN Joseph Oddo,ALN,4,2,0,0,0,0,2
Charleston,North Charleston 18,U.S. House,6,ALN Joseph Oddo,ALN,3,1,0,0,0,0,2
Charleston,North Charleston 19,U.S. House,6,ALN Joseph Oddo,ALN,2,2,0,0,0,0,0
Charleston,North Charleston 20,U.S. House,6,ALN Joseph Oddo,ALN,0,0,0,0,0,0,0
Charleston,North Charleston 21,U.S. House,6,ALN Joseph Oddo,ALN,3,1,0,0,0,0,2
Charleston,North Charleston 22,U.S. House,6,ALN Joseph Oddo,ALN,4,2,0,0,0,0,2
Charleston,North Charleston 23,U.S. House,6,ALN Joseph Oddo,ALN,3,2,0,0,0,0,1
Charleston,North Charleston 24,U.S. House,6,ALN Joseph Oddo,ALN,6,1,0,0,0,0,5
Charleston,North Charleston 25,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,North Charleston 26,U.S. House,6,ALN Joseph Oddo,ALN,0,0,0,0,0,0,0
Charleston,North Charleston 27,U.S. House,6,ALN Joseph Oddo,ALN,4,2,0,0,0,0,2
Charleston,North Charleston 28,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,North Charleston 29,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,0,0,0,1
Charleston,North Charleston 30,U.S. House,6,ALN Joseph Oddo,ALN,3,1,0,0,0,0,2
Charleston,Failsafe,U.S. House,6,ALN Joseph Oddo,ALN,0,0,0,0,0,0,0
Charleston,Provisional,U.S. House,6,ALN Joseph Oddo,ALN,1,0,0,1,0,0,0
Charleston,Failsafe Provisional,U.S. House,6,ALN Joseph Oddo,ALN,0,0,0,0,0,0,0
Charleston,Deer Park 1A,U.S. House,6,Michael Simpson,LIB,18,2,0,0,0,1,15
Charleston,Deer Park 1B,U.S. House,6,Michael Simpson,LIB,42,15,0,0,0,1,26
Charleston,Deer Park 2A,U.S. House,6,Michael Simpson,LIB,39,15,0,0,0,1,23
Charleston,Deer Park 2B,U.S. House,6,Michael Simpson,LIB,35,13,0,0,0,1,21
Charleston,Deer Park 2C,U.S. House,6,Michael Simpson,LIB,20,10,0,0,0,0,10
Charleston,Deer Park 3,U.S. House,6,Michael Simpson,LIB,43,17,0,0,0,3,23
Charleston,Lincolnville,U.S. House,6,Michael Simpson,LIB,34,8,0,0,0,2,24
Charleston,Ladson,U.S. House,6,Michael Simpson,LIB,48,26,0,0,0,0,22
Charleston,Charleston 1,U.S. House,6,Michael Simpson,LIB,6,4,0,0,0,1,1
Charleston,Charleston 2,U.S. House,6,Michael Simpson,LIB,9,2,0,0,0,0,7
Charleston,Charleston 3,U.S. House,6,Michael Simpson,LIB,24,11,0,0,0,1,12
Charleston,Charleston 4,U.S. House,6,Michael Simpson,LIB,15,6,0,0,0,0,9
Charleston,Charleston 5,U.S. House,6,Michael Simpson,LIB,8,5,0,0,0,0,3
Charleston,Charleston 6,U.S. House,6,Michael Simpson,LIB,12,7,0,0,0,0,5
Charleston,Charleston 7,U.S. House,6,Michael Simpson,LIB,11,6,0,0,0,0,5
Charleston,Charleston 8,U.S. House,6,Michael Simpson,LIB,28,10,0,0,0,0,18
Charleston,Charleston 9,U.S. House,6,Michael Simpson,LIB,16,8,0,0,0,1,7
Charleston,Charleston 10,U.S. House,6,Michael Simpson,LIB,10,5,0,0,0,0,5
Charleston,Charleston 11,U.S. House,6,Michael Simpson,LIB,20,11,0,0,0,1,8
Charleston,Charleston 12,U.S. House,6,Michael Simpson,LIB,34,17,0,0,0,2,15
Charleston,Charleston 13,U.S. House,6,Michael Simpson,LIB,19,8,0,0,0,0,11
Charleston,Charleston 14,U.S. House,6,Michael Simpson,LIB,16,8,0,0,0,0,8
Charleston,Charleston 15,U.S. House,6,Michael Simpson,LIB,22,8,0,0,0,0,14
Charleston,Charleston 16,U.S. House,6,Michael Simpson,LIB,19,6,0,0,0,0,13
Charleston,Charleston 17,U.S. House,6,Michael Simpson,LIB,31,19,0,0,0,0,12
Charleston,Charleston 18,U.S. House,6,Michael Simpson,LIB,25,6,0,0,0,0,19
Charleston,Charleston 19,U.S. House,6,Michael Simpson,LIB,13,3,0,0,0,1,9
Charleston,Charleston 20,U.S. House,6,Michael Simpson,LIB,22,19,0,0,0,0,3
Charleston,Charleston 21,U.S. House,6,Michael Simpson,LIB,12,2,0,0,0,3,7
Charleston,St. Pauls 1,U.S. House,6,Michael Simpson,LIB,10,7,0,0,0,0,3
Charleston,St. Pauls 2A,U.S. House,6,Michael Simpson,LIB,7,4,0,0,0,0,3
Charleston,St. Pauls 2B,U.S. House,6,Michael Simpson,LIB,18,11,0,0,0,0,7
Charleston,St. Pauls 3,U.S. House,6,Michael Simpson,LIB,27,18,0,0,0,0,9
Charleston,St. Pauls 4,U.S. House,6,Michael Simpson,LIB,20,12,0,0,0,0,8
Charleston,St. Pauls 5,U.S. House,6,Michael Simpson,LIB,14,8,0,0,0,0,6
Charleston,St. Pauls 6,U.S. House,6,Michael Simpson,LIB,29,15,0,0,0,3,11
Charleston,St. Andrews 1,U.S. House,6,Michael Simpson,LIB,8,4,0,0,0,0,4
Charleston,St. Andrews 2,U.S. House,6,Michael Simpson,LIB,30,16,0,0,0,2,12
Charleston,St. Andrews 3,U.S. House,6,Michael Simpson,LIB,35,20,0,0,0,0,15
Charleston,St. Andrews 4,U.S. House,6,Michael Simpson,LIB,27,13,0,0,0,2,12
Charleston,St. Andrews 5,U.S. House,6,Michael Simpson,LIB,30,19,0,0,0,0,11
Charleston,St. Andrews 6,U.S. House,6,Michael Simpson,LIB,24,8,0,0,0,0,16
Charleston,St. Andrews 7,U.S. House,6,Michael Simpson,LIB,29,17,0,0,0,0,12
Charleston,St. Andrews 8,U.S. House,6,Michael Simpson,LIB,15,7,0,0,0,1,7
Charleston,St. Andrews 9,U.S. House,6,Michael Simpson,LIB,13,6,0,0,0,0,7
Charleston,St. Andrews 10,U.S. House,6,Michael Simpson,LIB,17,11,0,0,0,0,6
Charleston,St. Andrews 11,U.S. House,6,Michael Simpson,LIB,13,7,0,0,0,0,6
Charleston,St. Andrews 12,U.S. House,6,Michael Simpson,LIB,8,4,0,0,0,0,4
Charleston,St. Andrews 13,U.S. House,6,Michael Simpson,LIB,21,13,0,0,0,0,8
Charleston,St. Andrews 14,U.S. House,6,Michael Simpson,LIB,31,19,0,0,0,2,10
Charleston,St. Andrews 15,U.S. House,6,Michael Simpson,LIB,14,9,0,0,0,0,5
Charleston,St. Andrews 16,U.S. House,6,Michael Simpson,LIB,28,11,0,0,0,0,17
Charleston,St. Andrews 17,U.S. House,6,Michael Simpson,LIB,36,24,0,0,0,0,12
Charleston,St. Andrews 18,U.S. House,6,Michael Simpson,LIB,24,10,0,0,0,0,14
Charleston,St. Andrews 19,U.S. House,6,Michael Simpson,LIB,3,2,0,0,0,0,1
Charleston,St. Andrews 20,U.S. House,6,Michael Simpson,LIB,52,28,0,0,0,2,22
Charleston,St. Andrews 21,U.S. House,6,Michael Simpson,LIB,16,7,0,0,0,0,9
